run_id,recipe_key,family,multiplier,seed,target_relative,client_id,is_malicious,asr_std_filtered,asr_unfiltered,n_eligible,n_total,acc,n_acc_samples
attack_a0.5_s0_e1b_persist_s0,gaussian_global|1|1,gaussian_global,1.0,1,0.156,1,False,0.5421686746987951,0.544,249,250,0.92,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|1|2,gaussian_global,1.0,2,0.156,1,False,0.5341365461847389,0.536,249,250,0.884,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|2|0,gaussian_global,2.0,0,0.312,1,False,0.570281124497992,0.572,249,250,0.888,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|2|1,gaussian_global,2.0,1,0.312,1,False,0.5341365461847389,0.536,249,250,0.892,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|2|2,gaussian_global,2.0,2,0.312,1,False,0.5421686746987951,0.544,249,250,0.864,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|4|0,gaussian_global,4.0,0,0.624,1,False,0.5783132530120482,0.58,249,250,0.816,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|4|1,gaussian_global,4.0,1,0.624,1,False,0.42168674698795183,0.424,249,250,0.844,250
attack_a0.5_s0_e1b_persist_s0,gaussian_global|4|2,gaussian_global,4.0,2,0.624,1,False,0.5100401606425703,0.512,249,250,0.816,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|0.5|0,gaussian_layer_matched,0.5,0,0.078,1,False,0.5301204819277109,0.532,249,250,0.904,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|0.5|1,gaussian_layer_matched,0.5,1,0.078,1,False,0.5381526104417671,0.54,249,250,0.912,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|0.5|2,gaussian_layer_matched,0.5,2,0.078,1,False,0.5381526104417671,0.54,249,250,0.888,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|1|0,gaussian_layer_matched,1.0,0,0.156,1,False,0.5381526104417671,0.54,249,250,0.884,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|1|1,gaussian_layer_matched,1.0,1,0.156,1,False,0.5542168674698795,0.556,249,250,0.912,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|1|2,gaussian_layer_matched,1.0,2,0.156,1,False,0.5461847389558233,0.548,249,250,0.868,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|2|0,gaussian_layer_matched,2.0,0,0.312,1,False,0.5943775100401606,0.596,249,250,0.852,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|2|1,gaussian_layer_matched,2.0,1,0.312,1,False,0.570281124497992,0.572,249,250,0.88,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|2|2,gaussian_layer_matched,2.0,2,0.312,1,False,0.5582329317269076,0.56,249,250,0.824,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|4|0,gaussian_layer_matched,4.0,0,0.624,1,False,0.6385542168674698,0.636,249,250,0.556,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|4|1,gaussian_layer_matched,4.0,1,0.624,1,False,0.36947791164658633,0.368,249,250,0.684,250
attack_a0.5_s0_e1b_persist_s0,gaussian_layer_matched|4|2,gaussian_layer_matched,4.0,2,0.624,1,False,0.4859437751004016,0.484,249,250,0.512,250
attack_a0.5_s0_e1b_persist_s0,shuffled|0.5|0,shuffled,0.5,0,0.078,1,False,0.5140562248995983,0.516,249,250,0.88,250
attack_a0.5_s0_e1b_persist_s0,shuffled|0.5|1,shuffled,0.5,1,0.078,1,False,0.4899598393574297,0.492,249,250,0.88,250
attack_a0.5_s0_e1b_persist_s0,shuffled|0.5|2,shuffled,0.5,2,0.078,1,False,0.4979919678714859,0.5,249,250,0.888,250
attack_a0.5_s0_e1b_persist_s0,shuffled|1|0,shuffled,1.0,0,0.156,1,False,0.4578313253012048,0.456,249,250,0.848,250
attack_a0.5_s0_e1b_persist_s0,shuffled|1|1,shuffled,1.0,1,0.156,1,False,0.40160642570281124,0.404,249,250,0.856,250
attack_a0.5_s0_e1b_persist_s0,shuffled|1|2,shuffled,1.0,2,0.156,1,False,0.3895582329317269,0.388,249,250,0.856,250
attack_a0.5_s0_e1b_persist_s0,shuffled|2|0,shuffled,2.0,0,0.312,1,False,0.2971887550200803,0.296,249,250,0.572,250
attack_a0.5_s0_e1b_persist_s0,shuffled|2|1,shuffled,2.0,1,0.312,1,False,0.1686746987951807,0.168,249,250,0.744,250
attack_a0.5_s0_e1b_persist_s0,shuffled|2|2,shuffled,2.0,2,0.312,1,False,0.21686746987951808,0.216,249,250,0.692,250
attack_a0.5_s0_e1b_persist_s0,shuffled|4|0,shuffled,4.0,0,0.624,1,False,0.0,0.0,249,250,0.136,250
attack_a0.5_s0_e1b_persist_s0,shuffled|4|1,shuffled,4.0,1,0.624,1,False,0.012048192771084338,0.012,249,250,0.344,250
attack_a0.5_s0_e1b_persist_s0,shuffled|4|2,shuffled,4.0,2,0.624,1,False,0.008032128514056224,0.008,249,250,0.18,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|0.5|0,sign_flipped,0.5,0,0.078,1,False,0.5381526104417671,0.54,249,250,0.892,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|0.5|1,sign_flipped,0.5,1,0.078,1,False,0.5180722891566265,0.52,249,250,0.916,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|0.5|2,sign_flipped,0.5,2,0.078,1,False,0.5261044176706827,0.528,249,250,0.912,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|1|0,sign_flipped,1.0,0,0.156,1,False,0.5823293172690763,0.584,249,250,0.872,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|1|1,sign_flipped,1.0,1,0.156,1,False,0.5261044176706827,0.528,249,250,0.92,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|1|2,sign_flipped,1.0,2,0.156,1,False,0.5180722891566265,0.52,249,250,0.904,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|2|0,sign_flipped,2.0,0,0.312,1,False,0.6385542168674698,0.64,249,250,0.8,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|2|1,sign_flipped,2.0,1,0.312,1,False,0.5261044176706827,0.528,249,250,0.9,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|2|2,sign_flipped,2.0,2,0.312,1,False,0.4738955823293173,0.476,249,250,0.868,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|4|0,sign_flipped,4.0,0,0.624,1,False,0.40160642570281124,0.4,249,250,0.296,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|4|1,sign_flipped,4.0,1,0.624,1,False,0.4899598393574297,0.492,249,250,0.576,250
attack_a0.5_s0_e1b_persist_s0,sign_flipped|4|2,sign_flipped,4.0,2,0.624,1,False,0.14457831325301204,0.144,249,250,0.484,250
attack_a0.5_s0_e1b_persist_s0,real|0.5|0,real,0.5,0,0.078,1,False,0.10040160642570281,0.104,249,250,0.868,250
attack_a0.5_s0_e1b_persist_s0,real|1|0,real,1.0,0,0.156,1,False,0.012048192771084338,0.012,249,250,0.712,250
attack_a0.5_s0_e1b_persist_s0,real|2|0,real,2.0,0,0.312,1,False,0.0,0.0,249,250,0.328,250
attack_a0.5_s0_e1b_persist_s0,real|4|0,real,4.0,0,0.624,1,False,0.0,0.0,249,250,0.032,250
attack_a0.5_s0_e1b_persist_s0,zero|0|0,zero,0.0,0,0.0,2,False,0.36942675159235666,0.528,157,250,0.836,250
