round,defense,seed,bad_client_num,client_id,is_malicious,participated_this_round,acc,mta,clean_loss,acc_target_class,asr_targeted,asr_unfiltered,asr_paper,asr_paper_frozen
10,fedavg,0,10,0,False,False,0.19596864501679734,0.175,3.659385772705078,0.0,0.0,0.0,0.0,
10,fedavg,0,10,1,False,False,0.003919372900335949,0.101,2.302078918457031,0.9112149532710281,0.948488241881299,0.9055,0.9583333333333334,
10,fedavg,0,10,2,False,False,0.1142217245240762,0.19,2.6591594848632814,0.822429906542056,0.36226203807390817,0.41,0.3229166666666667,
10,fedavg,0,10,3,False,False,0.19372900335946253,0.173,2.7095427551269533,0.0,0.0,0.0,0.0,
10,fedavg,0,10,4,False,False,0.1243001119820829,0.1115,2.302261276245117,0.004672897196261682,0.0677491601343785,0.0605,0.020833333333333332,
10,fedavg,0,10,5,False,True,0.14669652855543114,0.131,5.138603271484375,0.0,0.0,0.0,0.0,
10,fedavg,0,10,6,False,False,0.16909294512877937,0.151,2.8462606201171874,0.0,0.0,0.0,0.0,
10,fedavg,0,10,9,False,False,0.1942889137737962,0.1735,2.982347351074219,0.0,0.0,0.0,0.0,
10,fedavg,0,10,10,False,False,0.11702127659574468,0.1045,2.5395953674316405,0.0,0.0,0.0,0.0,
10,fedavg,0,10,11,False,False,0.23796192609182532,0.2125,2.7736383666992186,0.0,0.0,0.0,0.0,
10,fedavg,0,10,7,True,False,0.1371780515117581,0.125,2.8397139282226562,0.02336448598130841,0.020716685330347144,0.02,0.03125,
10,fedavg,0,10,8,True,False,0.11758118701007836,0.105,2.3022007598876955,0.0,0.0,0.0,0.0,
10,fedavg,0,10,30,True,False,0.10414333706606937,0.0965,2.9358432312011717,0.03271028037383177,0.012877939529675251,0.0125,0.0,
10,fedavg,0,10,33,True,False,0.11646136618141101,0.1205,2.769381103515625,0.1542056074766355,0.10078387458006718,0.093,0.08333333333333333,
10,fedavg,0,10,54,True,False,0.11030235162374025,0.121,3.7022440490722657,0.2102803738317757,0.5363941769316909,0.4875,0.4583333333333333,
10,fedavg,0,10,56,True,False,0.11198208286674127,0.187,2.898473419189453,0.8130841121495327,0.4462486002239642,0.482,0.4479166666666667,
10,fedavg,0,10,61,True,True,0.14221724524076151,0.1585,2.7779622497558596,0.29439252336448596,0.0940649496080627,0.0985,0.08333333333333333,
10,fedavg,0,10,63,True,False,0.05543113101903696,0.147,2.732892822265625,0.9112149532710281,0.8443449048152296,0.8305,0.75,
10,fedavg,0,10,65,True,False,0.0543113101903695,0.1115,2.401803985595703,0.5887850467289719,0.6237402015677491,0.6015,0.5208333333333334,
10,fedavg,0,10,98,True,False,0.1550951847704367,0.155,2.6418273010253905,0.1542056074766355,0.08342665173572228,0.075,0.08333333333333333,
20,fedavg,0,10,0,False,False,0.19596864501679734,0.175,3.659385772705078,0.0,0.0,0.0,0.0,
20,fedavg,0,10,1,False,False,0.003919372900335949,0.101,2.302078918457031,0.9112149532710281,0.9496080627099664,0.9085,0.9583333333333334,
20,fedavg,0,10,2,False,False,0.15621500559910417,0.214,2.8174817810058594,0.6962616822429907,0.31746920492721165,0.352,0.22916666666666666,
20,fedavg,0,10,3,False,False,0.20380739081746924,0.182,3.073711090087891,0.0,0.0,0.0,0.0,
20,fedavg,0,10,4,False,False,0.1243001119820829,0.1115,2.302261276245117,0.004672897196261682,0.07166853303471445,0.064,0.020833333333333332,
20,fedavg,0,10,5,False,False,0.14165733482642773,0.1265,7.360307006835938,0.0,0.0,0.0,0.0,
20,fedavg,0,10,6,False,False,0.2491601343784995,0.2225,2.4537862548828127,0.0,0.0005599104143337066,0.0005,0.0,
20,fedavg,0,10,9,False,False,0.1942889137737962,0.1735,2.982347351074219,0.0,0.0,0.0,0.0,
20,fedavg,0,10,10,False,False,0.11702127659574468,0.1045,2.5395953674316405,0.0,0.0,0.0,0.0,
20,fedavg,0,10,11,False,False,0.22508398656215,0.201,2.6074675903320315,0.0,0.0,0.0,0.0,
20,fedavg,0,10,7,True,False,0.1371780515117581,0.125,2.8397139282226562,0.02336448598130841,0.020716685330347144,0.02,0.03125,
20,fedavg,0,10,8,True,False,0.20156774916013442,0.231,2.352647552490234,0.4766355140186916,0.3141097424412094,0.319,0.2916666666666667,
20,fedavg,0,10,30,True,False,0.08510638297872342,0.178,2.617626434326172,0.9532710280373832,0.7889137737961927,0.796,0.8020833333333334,
20,fedavg,0,10,33,True,False,0.1399776035834267,0.192,2.4179823150634765,0.6261682242990654,0.5363941769316909,0.526,0.5,
20,fedavg,0,10,54,True,False,0.196528555431131,0.1815,2.7930601196289064,0.056074766355140186,0.07894736842105263,0.0735,0.11458333333333333,
20,fedavg,0,10,56,True,True,0.13661814109742443,0.1295,3.569022430419922,0.07009345794392523,0.044232922732362824,0.0435,0.052083333333333336,
20,fedavg,0,10,61,True,False,0.13101903695408734,0.1195,2.937545684814453,0.02336448598130841,0.024076147816349383,0.0225,0.020833333333333332,
20,fedavg,0,10,63,True,False,0.05543113101903696,0.147,2.732892822265625,0.9112149532710281,0.8353863381858903,0.823,0.7395833333333334,
20,fedavg,0,10,65,True,False,0.173572228443449,0.2395,2.43302619934082,0.7897196261682243,0.480963045912654,0.51,0.5,
20,fedavg,0,10,98,True,False,0.15397536394176936,0.184,2.6195689392089845,0.43457943925233644,0.20548712206047032,0.2065,0.10416666666666667,
30,fedavg,0,10,0,False,False,0.19596864501679734,0.175,3.659385772705078,0.0,0.0,0.0,0.0,
30,fedavg,0,10,1,False,False,0.1786114221724524,0.16,2.528309631347656,0.004672897196261682,0.005599104143337066,0.005,0.0,
