round,defense,seed,bad_client_num,client_id,is_malicious,participated_this_round,acc,mta,clean_loss,acc_target_class,asr_targeted,asr_unfiltered,asr_paper,asr_paper_frozen
10,fedavg,0,10,0,False,False,0.27379619260918253,0.2445,2.9853385620117185,0.0,0.0,0.0,0.0,
10,fedavg,0,10,1,False,False,0.003919372900335949,0.101,2.302078918457031,0.9112149532710281,0.9680851063829787,0.9355,0.96875,
10,fedavg,0,10,2,False,False,0.15397536394176936,0.152,4.29549951171875,0.13551401869158877,0.014557670772676373,0.025,0.020833333333333332,
10,fedavg,0,10,3,False,False,0.23460246360582304,0.2095,3.44156787109375,0.0,0.0,0.0,0.0,
10,fedavg,0,10,4,False,False,0.1243001119820829,0.1115,2.302261276245117,0.004672897196261682,0.0856662933930571,0.0765,0.03125,
10,fedavg,0,10,5,False,True,0.18197088465845468,0.1625,3.220424530029297,0.0,0.0,0.0,0.0,
10,fedavg,0,10,6,False,False,0.25027995520716684,0.2265,2.6808211975097658,0.028037383177570093,0.002799552071668533,0.0035,0.0,
10,fedavg,0,10,9,False,False,0.32474804031354987,0.29,2.56385302734375,0.0,0.0,0.0,0.0,
10,fedavg,0,10,10,False,False,0.1942889137737962,0.1895,3.5114523010253906,0.14953271028037382,0.015677491601343786,0.0225,0.010416666666666666,
10,fedavg,0,10,11,False,False,0.24188129899216126,0.216,2.594344482421875,0.0,0.0,0.0,0.0,
10,fedavg,0,10,7,True,False,0.20156774916013442,0.2235,2.1931106567382814,0.40654205607476634,0.45464725643896975,0.423,0.4166666666666667,
10,fedavg,0,10,8,True,False,0.11758118701007836,0.105,2.3022007598876955,0.0,0.0,0.0,0.0,
10,fedavg,0,10,30,True,False,0.22900335946248596,0.234,2.608987213134766,0.2757009345794392,0.09182530795072788,0.0915,0.052083333333333336,
10,fedavg,0,10,33,True,False,0.27379619260918253,0.297,2.0409149475097657,0.49065420560747663,0.3348264277715566,0.336,0.3229166666666667,
10,fedavg,0,10,54,True,False,0.1321388577827548,0.1365,3.689629241943359,0.17289719626168223,0.3840985442329227,0.354,0.4583333333333333,
10,fedavg,0,10,56,True,False,0.059910414333706585,0.1575,3.2540242919921876,0.9719626168224299,0.8756998880179171,0.8835,0.8854166666666666,
10,fedavg,0,10,61,True,True,0.16517357222844342,0.2275,2.4778348236083985,0.7476635514018691,0.8241881298992161,0.801,0.90625,
10,fedavg,0,10,63,True,False,0.2043673012318029,0.183,3.6335377197265624,0.004672897196261682,0.09014557670772676,0.0805,0.10416666666666667,
10,fedavg,0,10,65,True,False,0.1864501679731243,0.1695,2.9429881286621096,0.028037383177570093,0.019036954087346025,0.0175,0.03125,
10,fedavg,0,10,98,True,False,0.11254199328107506,0.153,2.5112774353027345,0.49065420560747663,0.5912653975363942,0.57,0.125,
20,fedavg,0,10,0,False,False,0.27379619260918253,0.2445,2.9853385620117185,0.0,0.0,0.0,0.0,
20,fedavg,0,10,1,False,False,0.003919372900335949,0.101,2.302078918457031,0.9112149532710281,0.9703247480403135,0.9375,0.9791666666666666,
20,fedavg,0,10,2,False,False,0.1657334826427772,0.2325,4.548257476806641,0.7897196261682243,0.29507278835386336,0.3305,0.2708333333333333,
20,fedavg,0,10,3,False,False,0.23516237402015683,0.21,3.9027748107910156,0.0,0.0,0.0,0.0,
20,fedavg,0,10,4,False,False,0.1243001119820829,0.1115,2.302261276245117,0.004672897196261682,0.06942889137737962,0.062,0.03125,
20,fedavg,0,10,5,False,False,0.20044792833146696,0.2115,4.050657684326172,0.3037383177570093,0.026875699888017916,0.038,0.07291666666666667,
20,fedavg,0,10,6,False,False,0.27267637178051507,0.2485,2.5653390502929687,0.04672897196261682,0.002799552071668533,0.0035,0.0,
20,fedavg,0,10,9,False,False,0.32474804031354987,0.29,2.56385302734375,0.0,0.0,0.0,0.0,
20,fedavg,0,10,10,False,False,0.1942889137737962,0.1895,3.5114523010253906,0.14953271028037382,0.0167973124300112,0.0235,0.010416666666666666,
20,fedavg,0,10,11,False,False,0.2665173572228443,0.238,2.4968929748535156,0.0,0.0,0.0,0.0,
20,fedavg,0,10,7,True,False,0.20156774916013442,0.2235,2.1931106567382814,0.40654205607476634,0.4742441209406495,0.441,0.4166666666666667,
20,fedavg,0,10,8,True,False,0.10974244120940646,0.157,3.958343200683594,0.5514018691588785,0.6461366181410975,0.625,0.6979166666666666,
20,fedavg,0,10,30,True,False,0.2536394176931691,0.277,2.4214004974365233,0.4719626168224299,0.5789473684210527,0.5605,0.6145833333333334,
20,fedavg,0,10,33,True,False,0.14949608062709963,0.2005,2.7953873901367188,0.6261682242990654,0.8432250839865622,0.807,0.875,
20,fedavg,0,10,54,True,False,0.19148936170212771,0.187,2.5852312927246093,0.14953271028037382,0.4176931690929451,0.3805,0.3958333333333333,
20,fedavg,0,10,56,True,True,0.18029115341545354,0.2575,3.0454615173339845,0.9018691588785047,0.6562150055991042,0.6775,0.8020833333333334,
20,fedavg,0,10,61,True,False,0.15117581187010076,0.2065,2.9221150817871093,0.6682242990654206,0.7340425531914894,0.7065,0.6770833333333334,
20,fedavg,0,10,63,True,False,0.2043673012318029,0.183,3.6335377197265624,0.004672897196261682,0.09014557670772676,0.0805,0.11458333333333333,
20,fedavg,0,10,65,True,False,0.29115341545352746,0.336,2.0958878021240235,0.7102803738317757,0.4585666293393057,0.478,0.5625,
20,fedavg,0,10,98,True,False,0.18477043673012317,0.1745,2.7458890991210936,0.08878504672897196,0.5498320268756999,0.498,0.7916666666666666,
30,fedavg,0,10,0,False,False,0.27379619260918253,0.2445,2.9853385620117185,0.0,0.0,0.0,0.0,
30,fedavg,0,10,1,False,False,0.32194848824188127,0.3285,2.1492366638183595,0.38317757009345793,0.051511758118701005,0.068,0.08333333333333333,
30,fedavg,0,10,2,False,False,0.1657334826427772,0.2325,4.548257476806641,0.7897196261682243,0.2911534154535274,0.326,0.3020833333333333,
30,fedavg,0,10,3,False,False,0.38521836506159013,0.344,3.285092559814453,0.0,0.0,0.0,0.0,
30,fedavg,0,10,4,False,False,0.1243001119820829,0.1115,2.302261276245117,0.004672897196261682,0.07222844344904815,0.0645,0.03125,
30,fedavg,0,10,5,False,False,0.3107502799552072,0.2875,2.5969642639160155,0.09345794392523364,0.0022396416573348264,0.003,0.0,
30,fedavg,0,10,6,False,False,0.27267637178051507,0.2485,2.5653390502929687,0.04672897196261682,0.002799552071668533,0.0035,0.0,
30,fedavg,0,10,9,False,False,0.32474804031354987,0.29,2.56385302734375,0.0,0.0,0.0,0.0,
30,fedavg,0,10,10,False,False,0.31522956326987683,0.348,1.9517506408691405,0.6214953271028038,0.14613661814109744,0.1855,0.11458333333333333,
30,fedavg,0,10,11,False,False,0.3443449048152296,0.3075,2.233508026123047,0.0,0.0,0.0,0.0,
30,fedavg,0,10,7,True,False,0.19484882418812988,0.1985,2.33964306640625,0.22897196261682243,0.9305711086226204,0.857,0.96875,
30,fedavg,0,10,8,True,False,0.25531914893617025,0.2865,2.71339453125,0.5467289719626168,0.9848824188129899,0.9475,0.9895833333333334,
30,fedavg,0,10,30,True,False,0.27043673012318026,0.2415,2.8602374267578123,0.0,0.2541993281075028,0.2275,0.53125,
30,fedavg,0,10,33,True,False,0.24748040313549835,0.291,2.2702928314208983,0.6542056074766355,0.8779395296752519,0.848,0.90625,
30,fedavg,0,10,54,True,False,0.21668533034714443,0.1975,2.777158050537109,0.037383177570093455,0.8527435610302352,0.7735,0.96875,
30,fedavg,0,10,56,True,False,0.08342665173572228,0.181,3.999077667236328,0.9953271028037384,0.9848824188129899,0.9855,0.9791666666666666,
30,fedavg,0,10,61,True,False,0.1920492721164614,0.1845,3.957863250732422,0.12149532710280374,0.9417693169092946,0.862,0.96875,
30,fedavg,0,10,63,True,False,0.2043673012318029,0.183,3.6335377197265624,0.004672897196261682,0.10078387458006718,0.09,0.125,
30,fedavg,0,10,65,True,False,0.09406494960806266,0.18,3.9282803649902345,0.897196261682243,0.996080627099664,0.986,1.0,
30,fedavg,0,10,98,True,False,0.20772676371780519,0.2,2.523138671875,0.13551401869158877,0.5795072788353863,0.529,0.7916666666666666,
40,fedavg,0,10,0,False,False,0.38185890257558786,0.3585,2.4509078674316407,0.16355140186915887,0.018477043673012318,0.024,0.03125,
40,fedavg,0,10,1,False,False,0.32194848824188127,0.3285,2.1492366638183595,0.38317757009345793,0.0509518477043673,0.068,0.10416666666666667,
40,fedavg,0,10,2,False,False,0.23516237402015683,0.2745,3.1399250183105467,0.602803738317757,0.1511758118701008,0.179,0.15625,
40,fedavg,0,10,3,False,False,0.3493840985442329,0.312,3.9103684997558594,0.0,0.0,0.0,0.0,
40,fedavg,0,10,4,False,True,0.2278835386338186,0.306,2.1602340087890624,0.9579439252336449,0.6270996640537514,0.6565,0.7395833333333334,
40,fedavg,0,10,5,False,False,0.35106382978723405,0.3355,2.4134521789550782,0.205607476635514,0.011758118701007838,0.013,0.010416666666666666,
40,fedavg,0,10,6,False,False,0.3829787234042553,0.37,2.3412154541015626,0.2616822429906542,0.05319148936170213,0.0625,0.03125,
40,fedavg,0,10,9,False,False,0.32474804031354987,0.29,2.56385302734375,0.0,0.0,0.0,0.0,
40,fedavg,0,10,10,False,False,0.3180291153415453,0.3205,2.1501465759277343,0.3411214953271028,0.040313549832026875,0.061,0.010416666666666666,
40,fedavg,0,10,11,False,False,0.25475923852183646,0.2275,3.8403489379882814,0.0,0.0,0.0,0.0,
40,fedavg,0,10,7,True,True,0.35330347144456886,0.34,1.8708768310546875,0.22897196261682243,0.9557670772676372,0.9145,0.9583333333333334,
40,fedavg,0,10,8,True,False,0.4020156774916014,0.368,2.444872528076172,0.08411214953271028,0.8555431131019037,0.7845,0.7604166666666666,
40,fedavg,0,10,30,True,False,0.3029115341545353,0.2725,2.7599202880859375,0.018691588785046728,0.7127659574468085,0.6545,0.6770833333333334,
40,fedavg,0,10,33,True,False,0.24748040313549835,0.291,2.2702928314208983,0.6542056074766355,0.8695408734602463,0.838,0.8645833333333334,
40,fedavg,0,10,54,True,False,0.24020156774916013,0.247,3.0234763793945314,0.3037383177570093,0.996080627099664,0.9495,0.9479166666666666,
40,fedavg,0,10,56,True,True,0.28835386338185887,0.3265,2.756260803222656,0.6448598130841121,0.687010078387458,0.6925,0.84375,
