round,defense,bad_client_num,poison_rate,schedule,attack_active_this_round,tau,alpha,alpha_dirichlet,seed,variant,acc_global,acc_global_raw,acc_personalized,asr_global_targeted,asr_personalized_targeted,asr_unfiltered,asr_paper_benign,asr_paper_malicious,asr_paper_all,asr_paper_filtered_benign,asr_paper_filtered_malicious,asr_paper_filtered_all,asr_paper_frozen_benign,asr_paper_frozen_malicious,asr_paper_frozen_all,mta_personalized,mta_global,clean_loss_personalized,clean_loss_global,acc_target_class_personalized,acc_target_class_global,mask_keep_ratio,effective_trim_n,zero_sign_ratio,n_malicious_this_round,rounds_since_last_malicious,n_eval_clients,n_eval_clients_participated_this_round,acc_malicious_own,asr_malicious_own,n_eval_malicious,train_wall_s,eval_wall_s
22,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.0699888017917133,0.06830907054871216,0.41881298992161253,0.007838745800671893,0.14266517357222844,0.15480000000000002,0.1638392857142857,0.9296875,0.3826530612244898,0.10731983139130823,0.9315393963634513,0.3428111356690634,,,,0.41814999999999997,0.0625,2.1862342498779297,2.416059982299805,0.41261682242990655,0.0,,-1,,1,0,10,2,0.4206326987681971,0.8726203807390818,4,10.179,13.124
24,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.0699888017917133,0.06830907054871216,0.4351623740201568,0.0022396416573348264,0.11746920492721165,0.1295,0.14330357142857142,0.8895089285714286,0.35650510204081637,0.07832855405491498,0.8859167615268414,0.30906804190403686,,,,0.42984999999999995,0.0625,2.0931233688354496,2.4255043182373046,0.38551401869158874,0.0,,-1,,0,1,10,1,0.43826987681970886,0.8460246360582306,4,7.685,12.36
26,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08622620380739077,0.06047032474804026,0.4375139977603584,0.016237402015677492,0.11047032474804033,0.12329999999999999,0.13883928571428572,0.8772321428571428,0.34980867346938777,0.0744753043292258,0.87855188393673,0.3042114699313698,,,,0.43605,0.077,2.2503459945678714,2.424801040649414,0.4238317757009346,0.0,,-1,,1,0,10,2,0.46738521836506164,0.8719204927211647,4,9.928,12.14
28,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08678611422172455,0.06774916013437848,0.4358902575587906,0.003919372900335946,0.1445128779395297,0.155,0.16160714285714287,0.9174107142857142,0.37755102040816324,0.09839387596909002,0.9230259437459979,0.3340030381910637,,,,0.43850000000000006,0.0775,2.263867768859863,2.450483596801758,0.4602803738317758,0.0,,-1,,0,1,10,2,0.42665173572228443,0.930431131019037,4,7.742,12.194
30,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.09294512877939531,0.06047032474804026,0.4944008958566629,0.1366181410974244,0.11752519596864504,0.12615000000000004,0.14464285714285716,0.953125,0.37563775510204084,0.08011315447070384,0.9573389089095895,0.33074908431038547,,,,0.4848,0.083,1.8712187309265134,2.4209927215576172,0.4046728971962617,0.0,,-1,,0,1,10,3,0.39109742441209405,0.9552071668533035,4,7.682,12.386
32,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08846584546472569,0.06438969764837621,0.514501679731243,0.09854423292273236,0.12569988801791715,0.1338,0.15357142857142858,0.9564732142857143,0.3829719387755102,0.09046963215197877,0.9593712619617225,0.3387272406690484,,,,0.5045,0.0795,1.8019738090515136,2.4087481689453125,0.4210280373831776,0.004672897196261682,,-1,,1,0,10,1,0.44862821948488246,0.9542273236282194,4,10.523,12.553
34,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08454647256438974,0.06662933930571113,0.54501679731243,0.07950727883538634,0.14182530795072787,0.14745000000000003,0.1620535714285714,0.9564732142857142,0.38903061224489793,0.09627346949922913,0.9594379755437801,0.34289189979767226,,,,0.53495,0.0755,1.6132293060302736,2.4149168395996092,0.4509345794392523,0.0,,-1,,1,0,10,3,0.4812430011198208,0.9514277715565509,4,10.546,12.539
36,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.0907054871220605,0.06382978723404253,0.5553191489361702,0.1360582306830907,0.14440089585666294,0.151,0.1625,0.9854910714285714,0.397640306122449,0.09722055511037106,0.9881660006660007,0.35177639669769384,,,,0.5472,0.081,1.5465005653381347,2.427984893798828,0.4794392523364485,0.0,,-1,,0,1,10,3,0.5061590145576708,0.9808230683090705,4,8.104,12.353
38,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.09462486002239645,0.06270996640537518,0.5362262038073908,0.12541993281075028,0.10548712206047033,0.11410000000000001,0.13392857142857145,0.9810267857142857,0.3759566326530613,0.06373334031492173,0.9845527801600915,0.32682460884211306,,,,0.52395,0.0845,1.7577483688354492,2.4279153900146486,0.4214953271028037,0.0,,-1,,1,0,10,3,0.5216965285554311,0.9792833146696528,4,10.268,12.459
40,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.09126539753639418,0.06550951847704367,0.513605823068309,0.167973124300112,0.2587905935050392,0.26685,0.28482142857142856,0.9966517857142857,0.4882015306122449,0.23655973183997353,0.9988636363636364,0.4543608474181629,,,,0.52,0.0815,1.8150135452270508,2.438417678833008,0.5733644859813084,0.0,,-1,,1,0,10,5,0.5106382978723405,0.9931410974244121,4,10.33,12.492
42,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.06438969764837621,0.06326987681970886,0.519316909294513,0.5363941769316909,0.2142777155655095,0.22095000000000004,0.2352678571428571,0.9921875,0.45153061224489793,0.1831837531572866,0.9929881956656158,0.41455645101680927,,,,0.51675,0.058,1.890700816345215,2.4345428619384766,0.4953271028037384,0.004672897196261682,,-1,,2,0,10,4,0.4925811870100784,0.9853023516237401,4,12.857,12.466
44,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.0750279955207167,0.07054871220604708,0.5175251959686451,0.43784994400895855,0.14860022396416572,0.15614999999999998,0.1839285714285714,0.9888392857142857,0.4139030612244898,0.11746023580967482,0.9882742257742257,0.3662642329424037,,,,0.5118500000000001,0.068,1.9807980484008791,2.443317077636719,0.4644859813084111,0.009345794392523364,,-1,,1,0,10,3,0.49958006718924974,0.9862821948488243,4,10.533,12.495
46,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.06662933930571113,0.06886898096304594,0.5267637178051512,0.4333706606942889,0.20173572228443448,0.20895000000000002,0.2160714285714286,0.9888392857142858,0.4368622448979592,0.16320420539440478,0.9906874171580055,0.3996279801840049,,,,0.5256000000000001,0.0595,1.8430412322998049,2.4220626525878908,0.5158878504672898,0.0,,-1,,2,0,10,3,0.4965005599104143,0.990481522956327,4,13.059,12.495
48,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08566629339305709,0.0699888017917133,0.5621500559910415,0.4070548712206047,0.16690929451287792,0.17475000000000002,0.2044642857142857,0.9899553571428572,0.428890306122449,0.132725377232137,0.9918864813942534,0.37819997842131314,,,,0.5584500000000001,0.0765,1.6619736755371093,2.407968566894531,0.5275700934579439,0.0,,-1,,0,2,10,1,0.4966405375139978,0.9909014557670772,4,7.682,12.516
50,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.0828667413213886,0.07614781634938406,0.5713325867861143,0.6360582306830908,0.17474804031354982,0.1826,0.21473214285714287,0.9866071428571429,0.4352678571428572,0.1453626187867888,0.9863913208983631,0.3856565336758101,,,,0.5709500000000001,0.074,1.600301385498047,2.418377426147461,0.5677570093457944,0.0,,-1,,1,0,10,1,0.5398936170212766,0.9955207166853304,4,10.878,12.401
52,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08734602463605823,0.06942889137737962,0.5712765957446809,0.4944008958566629,0.1755879059350504,0.18255000000000002,0.21473214285714284,0.9921875,0.4368622448979592,0.14607753028673656,0.9920814479638009,0.3877929353373264,,,,0.5681,0.078,1.6218826477050778,2.40692822265625,0.541588785046729,0.0,,-1,,0,2,10,2,0.5340145576707727,0.9974804031354984,4,7.695,12.494
54,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08174692049272114,0.0750279955207167,0.5483762597984322,0.5279955207166853,0.16769316909294513,0.175,0.1973214285714286,0.9988839285714286,0.4263392857142857,0.12785157973839317,1.0,0.37703684267028087,,,,0.54355,0.073,1.8633836021423338,2.421106231689453,0.5032710280373831,0.0,,-1,,2,0,10,1,0.49650055991041436,0.9994400895856663,4,13.159,12.437
56,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.10806270996640532,0.07558790593505038,0.5488801791713326,0.6153415453527435,0.16466965285554308,0.17185,0.1919642857142857,0.9966517857142857,0.421875,0.12290618101029718,0.9975881261595547,0.37281530819579933,,,,0.544,0.0965,1.8522536865234371,2.4225682373046875,0.5032710280373831,0.0,,-1,,2,0,10,2,0.5020996640537514,0.9944008958566629,4,13.021,12.252
58,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.10974244120940646,0.07334826427771557,0.5460246360582307,0.4720044792833147,0.16455767077267636,0.17095,0.21026785714285717,0.9977678571428572,0.43526785714285715,0.14279538168671466,0.9988636363636364,0.3873863115944066,,,,0.5403,0.098,1.945445036315918,2.4514375152587893,0.4925233644859812,0.0,,-1,,1,0,10,2,0.48320268756998885,0.9986002239641657,4,10.474,12.273
60,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.09238521836506164,0.06886898096304594,0.5557110862262038,0.28499440089585665,0.1652295632698768,0.16835,0.18839285714285714,0.9877232142857143,0.41677295918367346,0.12161077167050213,0.9887387387387387,0.369361619404284,,,,0.5495500000000001,0.0825,1.8776845169067382,2.4115388641357423,0.4981308411214953,0.0,,-1,,1,0,10,2,0.43309070548712203,0.9973404255319148,4,10.14,12.214
62,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.07334826427771557,0.07166853303471443,0.5942329227323628,0.251959686450168,0.17379619260918253,0.17665,0.19866071428571427,0.9921875,0.4253826530612245,0.13710864137547188,0.993197105584998,0.38170534543533646,,,,0.58985,0.0655,1.6099161483764646,2.4121698150634767,0.5532710280373832,0.0,,-1,,0,2,10,2,0.4328107502799552,0.9973404255319148,4,7.63,12.366
64,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08398656215005595,0.07446808510638303,0.6084546472564389,0.18868980963045912,0.12463605823068309,0.12810000000000002,0.17098214285714286,0.9921875,0.4056122448979592,0.10668486348075282,0.9943181818181819,0.3602943830057325,,,,0.5971500000000001,0.075,1.5572872894287109,2.427072769165039,0.502803738317757,0.0,,-1,,0,4,10,2,0.43253079507278835,0.9973404255319148,4,7.901,12.429
66,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08398656215005595,0.07614781634938406,0.6090705487122061,0.29507278835386336,0.12441209406494962,0.127,0.16205357142857144,0.984375,0.39700255102040816,0.10189003898761513,0.986435484852789,0.35461730923480766,,,,0.59855,0.075,1.5710330352783202,2.4295311584472654,0.5107476635514019,0.0,,-1,,0,1,10,1,0.49454087346024633,0.9956606942889137,4,7.613,12.189
68,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.07614781634938406,0.07054871220604708,0.6133818589025755,0.20100783874580067,0.10856662933930572,0.11124999999999999,0.14910714285714285,0.9877232142857143,0.3887117346938776,0.09151771410927315,0.9886363636363636,0.34783732825987046,,,,0.603,0.068,1.5103684761047365,2.4261155242919923,0.5163551401869159,0.0,,-1,,0,3,10,1,0.4949608062709966,0.9955207166853303,4,7.545,12.373
70,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.06438969764837621,0.07110862262038076,0.6262038073908174,0.4787234042553192,0.11416573348264278,0.11639999999999999,0.15357142857142858,0.9910714285714286,0.39285714285714285,0.09418806137896218,0.9906064320098684,0.3503075958449354,,,,0.6152,0.0575,1.4596049468994141,2.427426254272461,0.5233644859813084,0.0,,-1,,1,0,10,1,0.5198768197088466,0.9974804031354984,4,9.859,12.002
72,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.07166853303471443,0.06830907054871216,0.6165173572228443,0.38633818589025753,0.11175811870100782,0.11755,0.14151785714285714,0.9910714285714286,0.38424744897959184,0.06726821341487835,0.9936224489795918,0.3319408521476536,,,,0.6093999999999999,0.064,1.5591968002319336,2.4428567810058595,0.55,0.0,,-1,,1,0,10,0,0.5527715565509519,0.9998600223964166,4,10.13,12.191
74,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08398656215005595,0.0699888017917133,0.6127099664053751,0.4955207166853303,0.18409854423292274,0.19025,0.20535714285714288,0.9955357142857143,0.43112244897959184,0.14641174459052675,0.996606334841629,0.3893244846622702,,,,0.6103999999999999,0.075,1.600523625946045,2.4461455383300783,0.5911214953271028,0.0,,-1,,1,0,10,3,0.46962486002239634,0.9998600223964166,4,10.111,12.217
76,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.0828667413213886,0.06886898096304594,0.6308510638297872,0.41825307950727886,0.16825307950727883,0.17120000000000002,0.184375,0.9877232142857143,0.41390306122448983,0.12259238759046986,0.9906437471158283,0.3706070617405723,,,,0.6259,0.074,1.545724008178711,2.4345214385986327,0.5845794392523365,0.0,,-1,,1,0,10,1,0.5373740201567749,0.9997200447928332,4,10.078,12.272
78,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.08398656215005595,0.07446808510638303,0.6226203807390818,0.4070548712206047,0.09776035834266518,0.10015,0.12678571428571428,0.9966517857142858,0.3753188775510204,0.058187471277648686,0.9988789237668161,0.3269564577031251,,,,0.6162,0.075,1.6111324645996095,2.45767236328125,0.5626168224299065,0.0,,-1,,1,0,10,2,0.5379339305711086,0.9988801791713326,4,9.904,12.194
80,fedavg,4,0.1,continuous,True,0.2,0.25,0.5,0,fedavg,0.07446808510638303,0.06718924972004481,0.6249720044792832,0.5991041433370661,0.11522956326987684,0.11820000000000001,0.14598214285714287,0.9977678571428572,0.3893494897959184,0.07186151586498483,0.9988636363636364,0.3367192645788853,,,,0.62115,0.0665,1.5813117294311525,2.4242931060791015,0.5892523364485981,0.0,,-1,,0,1,10,1,0.5074188129899216,0.9988801791713326,4,7.692,12.338
