round,defense,seed,bad_client_num,client_id,is_malicious,participated_this_round,acc,mta,clean_loss,acc_target_class,asr_targeted,asr_unfiltered,asr_paper,asr_paper_frozen
10,fedavg,0,10,0,False,False,0.11366181410974241,0.1015,2.7561869506835937,0.0,0.0,0.0,0.0,
10,fedavg,0,10,1,False,False,0.003919372900335949,0.101,2.302078918457031,0.9112149532710281,0.9748040313549832,0.945,0.9791666666666666,
10,fedavg,0,10,2,False,False,0.0985442329227324,0.088,2.853980682373047,0.0,0.0005599104143337066,0.0005,0.0,
10,fedavg,0,10,3,False,False,0.11982082866741317,0.107,3.14058349609375,0.0,0.0,0.0,0.0,
10,fedavg,0,10,4,False,False,0.1243001119820829,0.1115,2.302261276245117,0.004672897196261682,0.06103023516237402,0.0545,0.020833333333333332,
10,fedavg,0,10,5,False,True,0.20660694288913772,0.1845,2.4668099517822264,0.0,0.0,0.0,0.0,
10,fedavg,0,10,6,False,False,0.19092945128779393,0.1705,2.514116851806641,0.0,0.0,0.0,0.0,
10,fedavg,0,10,9,False,False,0.12597984322508393,0.1125,3.36486767578125,0.0,0.0,0.0,0.0,
10,fedavg,0,10,10,False,False,0.12038073908174696,0.1075,2.7175789184570314,0.0,0.0,0.0,0.0,
10,fedavg,0,10,11,False,False,0.19876819708846583,0.1775,2.492348876953125,0.0,0.0,0.0,0.0,
10,fedavg,0,10,7,True,False,0.11086226203807392,0.099,2.8936766052246092,0.0,0.0,0.0,0.0,
10,fedavg,0,10,8,True,False,0.11758118701007836,0.105,2.3022007598876955,0.0,0.0,0.0,0.0,
10,fedavg,0,10,30,True,False,0.10414333706606937,0.093,3.211809173583984,0.0,0.0,0.0,0.0,
10,fedavg,0,10,33,True,False,0.12541993281075026,0.187,2.583455535888672,0.7009345794392523,0.2536394176931691,0.3025,0.21875,
10,fedavg,0,10,54,True,False,0.2334826427771557,0.2115,2.9509791564941406,0.028037383177570093,0.026875699888017916,0.0245,0.03125,
10,fedavg,0,10,56,True,False,0.09966405375139975,0.1315,3.449845733642578,0.397196261682243,0.08174692049272117,0.1175,0.11458333333333333,
10,fedavg,0,10,61,True,True,0.1500559910414334,0.207,2.472164016723633,0.6822429906542056,0.46360582306830905,0.468,0.4791666666666667,
10,fedavg,0,10,63,True,False,0.12094064949608063,0.1955,2.507898513793945,0.8177570093457944,0.6909294512877939,0.697,0.6041666666666666,
10,fedavg,0,10,65,True,False,0.10414333706606937,0.148,2.6189090576171874,0.514018691588785,0.24076147816349383,0.2665,0.2604166666666667,
10,fedavg,0,10,98,True,False,0.15845464725643899,0.1415,2.7774298400878905,0.0,0.0022396416573348264,0.002,0.09375,
20,fedavg,0,10,0,False,False,0.11366181410974241,0.1015,2.7561869506835937,0.0,0.0,0.0,0.0,
20,fedavg,0,10,1,False,False,0.003919372900335949,0.101,2.302078918457031,0.9112149532710281,0.9636058230683091,0.9305,0.9583333333333334,
20,fedavg,0,10,2,False,False,0.1657334826427772,0.2275,2.6075989685058594,0.7429906542056075,0.33202687569988804,0.369,0.21875,
20,fedavg,0,10,3,False,False,0.2329227323628219,0.208,2.9862433471679686,0.0,0.0,0.0,0.0,
20,fedavg,0,10,4,False,False,0.1243001119820829,0.1115,2.302261276245117,0.004672897196261682,0.0671892497200448,0.06,0.020833333333333332,
20,fedavg,0,10,5,False,False,0.13941769316909292,0.1245,6.156630432128906,0.0,0.0,0.0,0.0,
20,fedavg,0,10,6,False,False,0.21836506159014557,0.195,2.5073277435302734,0.0,0.0005599104143337066,0.0005,0.0,
20,fedavg,0,10,9,False,False,0.12597984322508393,0.1125,3.36486767578125,0.0,0.0,0.0,0.0,
20,fedavg,0,10,10,False,False,0.12038073908174696,0.1075,2.7175789184570314,0.0,0.0,0.0,0.0,
20,fedavg,0,10,11,False,False,0.19148936170212771,0.171,2.740410339355469,0.0,0.0,0.0,0.0,
20,fedavg,0,10,7,True,False,0.11086226203807392,0.099,2.8936766052246092,0.0,0.0,0.0,0.0,
20,fedavg,0,10,8,True,False,0.13437849944008962,0.1205,2.698938720703125,0.004672897196261682,0.0016797312430011197,0.0015,0.0,
20,fedavg,0,10,30,True,False,0.2536394176931691,0.254,2.1452525787353514,0.2570093457943925,0.03919372900335946,0.0515,0.041666666666666664,
20,fedavg,0,10,33,True,False,0.2592385218365062,0.315,2.067776901245117,0.780373831775701,0.4658454647256439,0.4825,0.46875,
20,fedavg,0,10,54,True,False,0.21388577827547595,0.197,2.4072230224609377,0.056074766355140186,0.04983202687569989,0.048,0.03125,
20,fedavg,0,10,56,True,True,0.14613661814109746,0.1745,2.905163757324219,0.411214953271028,0.35218365061590146,0.35,0.3541666666666667,
20,fedavg,0,10,61,True,False,0.21892497200447925,0.2485,2.3184947967529297,0.4953271028037383,0.24468085106382978,0.256,0.23958333333333334,
20,fedavg,0,10,63,True,False,0.12094064949608063,0.1955,2.507898513793945,0.8177570093457944,0.7077267637178052,0.7135,0.5625,
20,fedavg,0,10,65,True,False,0.24524076147816354,0.2805,2.1287923736572267,0.5747663551401869,0.16629339305711086,0.2055,0.17708333333333334,
20,fedavg,0,10,98,True,False,0.2541993281075028,0.2895,2.0027496490478516,0.5841121495327103,0.3801791713325868,0.377,0.1875,
30,fedavg,0,10,0,False,False,0.11366181410974241,0.1015,2.7561869506835937,0.0,0.0,0.0,0.0,
30,fedavg,0,10,1,False,False,0.25531914893617025,0.235,2.237258285522461,0.06542056074766354,0.003919372900335946,0.006,0.0,
30,fedavg,0,10,2,False,False,0.1657334826427772,0.2275,2.6075989685058594,0.7429906542056075,0.3370660694288914,0.374,0.22916666666666666,
30,fedavg,0,10,3,False,False,0.39809630459126544,0.3555,1.9720677490234375,0.0,0.0,0.0,0.0,
30,fedavg,0,10,4,False,False,0.1243001119820829,0.1115,2.302261276245117,0.004672897196261682,0.07782754759238522,0.0695,0.020833333333333332,
30,fedavg,0,10,5,False,False,0.21892497200447925,0.1975,2.3860291900634767,0.018691588785046728,0.0022396416573348264,0.0025,0.0,
30,fedavg,0,10,6,False,False,0.21836506159014557,0.195,2.5073277435302734,0.0,0.0,0.0,0.0,
30,fedavg,0,10,9,False,False,0.12597984322508393,0.1125,3.36486767578125,0.0,0.0,0.0,0.0,
30,fedavg,0,10,10,False,False,0.21612541993281076,0.193,2.86045458984375,0.0,0.0,0.0,0.0,
30,fedavg,0,10,11,False,False,0.2278835386338186,0.2035,2.3322849578857423,0.0,0.0,0.0,0.0,
30,fedavg,0,10,7,True,False,0.17693169092945127,0.255,1.8855482482910155,0.9065420560747663,0.7026875699888018,0.718,0.5520833333333334,
30,fedavg,0,10,8,True,False,0.13941769316909292,0.221,2.3501808319091797,0.9018691588785047,0.8269876819708847,0.8355,0.96875,
30,fedavg,0,10,30,True,False,0.20100783874580064,0.2595,2.1094798736572264,0.7476635514018691,0.9143337066069429,0.9005,0.9895833333333334,
30,fedavg,0,10,33,True,False,0.2978723404255319,0.317,2.326314163208008,0.4766355140186916,0.25811870100783874,0.265,0.3333333333333333,
30,fedavg,0,10,54,True,False,0.21892497200447925,0.2625,2.572633483886719,0.6261682242990654,0.9944008958566629,0.983,1.0,
30,fedavg,0,10,56,True,False,0.19876819708846583,0.207,2.7556734619140624,0.2757009345794392,0.06494960806270997,0.0845,0.10416666666666667,
30,fedavg,0,10,61,True,False,0.23012318029115342,0.242,2.2791397094726564,0.3411214953271028,0.6338185890257558,0.587,0.6041666666666666,
30,fedavg,0,10,63,True,False,0.12094064949608063,0.1955,2.507898513793945,0.8177570093457944,0.6942889137737962,0.7,0.5729166666666666,
30,fedavg,0,10,65,True,False,0.2698768197088466,0.33,2.01559782409668,0.8317757009345794,0.7827547592385219,0.7825,0.6875,
30,fedavg,0,10,98,True,False,0.20268756998880177,0.243,2.158784210205078,0.5794392523364486,0.2889137737961926,0.3035,0.17708333333333334,
40,fedavg,0,10,0,False,False,0.3650615901455767,0.331,2.184557846069336,0.04672897196261682,0.0425531914893617,0.039,0.041666666666666664,
40,fedavg,0,10,1,False,False,0.25531914893617025,0.235,2.237258285522461,0.06542056074766354,0.003919372900335946,0.006,0.0,
40,fedavg,0,10,2,False,False,0.18365061590145582,0.237,2.774010223388672,0.6822429906542056,0.2765957446808511,0.3195,0.3020833333333333,
40,fedavg,0,10,3,False,False,0.2973124300111982,0.2655,2.4957042541503904,0.0,0.0,0.0,0.0,
40,fedavg,0,10,4,False,True,0.11310190369540873,0.126,2.940869812011719,0.2336448598130841,0.0851063829787234,0.1045,0.22916666666666666,
40,fedavg,0,10,5,False,False,0.28331466965285557,0.253,2.455163635253906,0.0,0.0,0.0,0.0,
40,fedavg,0,10,6,False,False,0.3090705487122061,0.2765,2.08307194519043,0.004672897196261682,0.0011198208286674132,0.001,0.0,
40,fedavg,0,10,9,False,False,0.12597984322508393,0.1125,3.36486767578125,0.0,0.0,0.0,0.0,
40,fedavg,0,10,10,False,False,0.39809630459126544,0.409,1.7871345672607422,0.5,0.07278835386338185,0.1115,0.07291666666666667,
40,fedavg,0,10,11,False,False,0.3443449048152296,0.3075,2.2844264068603515,0.0,0.0,0.0,0.0,
40,fedavg,0,10,7,True,True,0.3387458006718925,0.35,1.7980008697509766,0.4439252336448598,0.8706606942889138,0.844,0.8229166666666666,
40,fedavg,0,10,8,True,False,0.2670772676371781,0.2535,3.022837890625,0.14018691588785046,0.975363941769317,0.9505,0.9270833333333334,
40,fedavg,0,10,30,True,False,0.04423292273236279,0.1445,3.2250062561035158,0.9813084112149533,1.0,1.0,1.0,
40,fedavg,0,10,33,True,False,0.2978723404255319,0.317,2.326314163208008,0.4766355140186916,0.2564389697648376,0.2635,0.3645833333333333,
40,fedavg,0,10,54,True,False,0.25251959686450165,0.2615,3.1121268005371094,0.3364485981308411,0.9143337066069429,0.8735,0.9479166666666666,
40,fedavg,0,10,56,True,True,0.24972004479283316,0.3285,2.1254739837646484,0.985981308411215,0.9994400895856663,0.9995,0.9791666666666666,
40,fedavg,0,10,61,True,False,0.2435610302351624,0.22,3.041978302001953,0.02336448598130841,0.6746920492721165,0.613,0.7083333333333334,
40,fedavg,0,10,63,True,False,0.12094064949608063,0.1955,2.507898513793945,0.8177570093457944,0.6937290033594625,0.6995,0.5416666666666666,
40,fedavg,0,10,65,True,False,0.2698768197088466,0.33,2.01559782409668,0.8317757009345794,0.7816349384098544,0.7815,0.65625,
40,fedavg,0,10,98,True,False,0.23628219484882418,0.214,2.263501205444336,0.028037383177570093,0.864501679731243,0.7995,0.9895833333333334,
50,fedavg,0,10,0,False,False,0.3477043673012318,0.3125,2.515862548828125,0.018691588785046728,0.07110862262038074,0.0655,0.15625,
50,fedavg,0,10,1,False,False,0.25531914893617025,0.235,2.237258285522461,0.06542056074766354,0.003919372900335946,0.006,0.0,
50,fedavg,0,10,2,False,False,0.18365061590145582,0.237,2.774010223388672,0.6822429906542056,0.2765957446808511,0.3195,0.3020833333333333,
50,fedavg,0,10,3,False,False,0.4456886898096305,0.398,1.8175537872314453,0.0,0.14165733482642778,0.1265,0.16666666666666666,
50,fedavg,0,10,4,False,True,0.2956326987681971,0.3345,2.015012939453125,0.6588785046728972,0.6881298992161254,0.6825,0.84375,
50,fedavg,0,10,5,False,False,0.28331466965285557,0.253,2.455163635253906,0.0,0.0,0.0,0.0,
50,fedavg,0,10,6,False,False,0.3090705487122061,0.2765,2.08307194519043,0.004672897196261682,0.0011198208286674132,0.001,0.0,
50,fedavg,0,10,9,False,False,0.23180291153415455,0.207,3.7163443908691405,0.0,0.0011198208286674132,0.001,0.020833333333333332,
50,fedavg,0,10,10,False,False,0.4048152295632699,0.4155,1.7829251098632812,0.5046728971962616,0.574468085106383,0.56,0.4791666666666667,
50,fedavg,0,10,11,False,False,0.43449048152295633,0.3885,1.8392138214111329,0.004672897196261682,0.0940649496080627,0.084,0.08333333333333333,
50,fedavg,0,10,7,True,False,0.3885778275475924,0.3965,1.667274215698242,0.46261682242990654,0.9854423292273237,0.976,0.96875,
50,fedavg,0,10,8,True,False,0.30963045912653975,0.2955,2.516965026855469,0.17757009345794392,0.8499440089585666,0.818,0.8854166666666666,
50,fedavg,0,10,30,True,False,0.04423292273236279,0.1445,3.2250062561035158,0.9813084112149533,1.0,1.0,1.0,
50,fedavg,0,10,33,True,False,0.37458006718924974,0.3795,1.7993065185546875,0.4205607476635514,0.9776035834266518,0.9335,0.9270833333333334,
50,fedavg,0,10,54,True,False,0.393057110862262,0.3825,1.777007064819336,0.29439252336448596,0.9977603583426652,0.9935,1.0,
50,fedavg,0,10,56,True,False,0.24972004479283316,0.3285,2.1254739837646484,0.985981308411215,0.9994400895856663,0.9995,1.0,
50,fedavg,0,10,61,True,False,0.2642777155655095,0.305,2.3343106689453124,0.6448598130841121,0.9966405375139977,0.9715,0.9791666666666666,
50,fedavg,0,10,63,True,True,0.3756998880179171,0.35,2.134982879638672,0.13551401869158877,0.9148936170212766,0.8665,0.9270833333333334,
50,fedavg,0,10,65,True,True,0.39977603583426646,0.4125,1.6846791076660157,0.5186915887850467,0.9955207166853304,0.9925,1.0,
