defense,delta_t,n,asr_global_targeted_mean,asr_personalized_targeted_mean,acc_global_mean,acc_personalized_mean
multi_krum,0,33,0.5987308697275102,0.5083172147001934,0.6570463877294783,0.5705639824900743
multi_krum,1,14,0.5333946568549032,0.48083506638937756,0.6640937450007999,0.5695328747400417
multi_krum,2,2,0.5739081746920492,0.4902295632698768,0.677491601343785,0.6178051511758119
multi_krum,3,1,0.996080627099664,0.9626539753639416,0.7575587905935051,0.731578947368421
