round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
88,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
89,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
90,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
91,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
92,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
93,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
94,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
95,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
96,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
97,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
98,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,3.0,,,,,,,
99,fedavg,,,0.5,0,1,10,,,,,1.0,1.0,,,,,-1,1.0,1.0,10.0,,,,,,,
100,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
101,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
102,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
103,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
104,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
105,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
106,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
107,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
108,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
109,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
110,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
111,fedavg,,,0.5,0,0,10,,,,,,1.0,,,,,-1,,,,,,,,,,
