round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
1,multi_krum,,,0.5,0,2,10,0.0,0.25,-0.25,2,1.0,0.75,,,,,-1,7.5,8.0,6.0,,,,,,,0.0
2,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
3,multi_krum,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,4.0,7.0,9.0,,,,,,,0.0
4,multi_krum,,,0.5,0,4,10,0.0,0.3333333333333333,-0.3333333333333333,2,1.0,0.6666666666666666,,,,,-1,7.0,6.0,4.5,,,,,,,0.0
5,multi_krum,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,7.0,10.0,10.0,,,,,,,0.0
6,multi_krum,,,0.5,0,2,10,0.0,0.25,-0.25,2,1.0,0.75,,,,,-1,9.0,5.5,2.0,,,,,,,0.0
7,multi_krum,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,4.0,4.0,7.0,,,,,,,0.0
8,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
9,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,5.0,4.0,6.0,,,,,,,0.5
10,multi_krum,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,7.0,6.0,2.0,,,,,,,0.0
11,multi_krum,,,0.5,0,2,10,0.5,0.125,0.375,2,0.5,0.875,,,,,-1,1.5,1.5,7.5,,,,,,,0.5
12,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
13,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
14,multi_krum,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,5.0,4.0,7.0,,,,,,,0.0
15,multi_krum,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,4.0,9.0,9.0,,,,,,,0.0
16,multi_krum,,,0.5,0,2,10,0.0,0.25,-0.25,2,1.0,0.75,,,,,-1,9.5,7.5,4.0,,,,,,,0.0
17,multi_krum,,,0.5,0,2,10,0.0,0.25,-0.25,2,1.0,0.75,,,,,-1,8.5,8.5,5.5,,,,,,,0.0
18,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,4.0,9.0,,,,,,,0.5
19,multi_krum,,,0.5,0,2,10,0.5,0.125,0.375,2,0.5,0.875,,,,,-1,4.5,3.5,4.0,,,,,,,0.5
20,multi_krum,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,6.0,4.0,6.0,,,,,,,0.0
21,multi_krum,,,0.5,0,3,10,0.3333333333333333,0.14285714285714285,0.19047619047619047,2,0.6666666666666666,0.8571428571428571,,,,,-1,6.333333333333333,6.333333333333333,7.333333333333333,,,,,,,0.5
22,multi_krum,,,0.5,0,2,10,0.0,0.25,-0.25,2,1.0,0.75,,,,,-1,4.5,5.0,6.5,,,,,,,0.0
23,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,2.0,5.0,8.0,,,,,,,0.5
24,multi_krum,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,2.0,6.0,8.0,,,,,,,0.0
25,multi_krum,,,0.5,0,4,10,0.25,0.16666666666666666,0.08333333333333334,2,0.75,0.8333333333333334,,,,,-1,5.25,4.25,3.75,,,,,,,0.5
26,multi_krum,,,0.5,0,3,10,0.3333333333333333,0.14285714285714285,0.19047619047619047,2,0.6666666666666666,0.8571428571428571,,,,,-1,4.666666666666667,6.666666666666667,6.666666666666667,,,,,,,0.5
27,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,4.0,7.0,,,,,,,0.5
28,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
29,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
30,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
31,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
32,multi_krum,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,6.0,1.0,2.0,,,,,,,0.0
33,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
34,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
35,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
36,multi_krum,,,0.5,0,2,10,0.5,0.125,0.375,2,0.5,0.875,,,,,-1,3.5,2.0,2.5,,,,,,,0.5
37,multi_krum,,,0.5,0,2,10,0.5,0.125,0.375,2,0.5,0.875,,,,,-1,3.0,4.0,8.5,,,,,,,0.5
38,multi_krum,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,4.0,4.0,6.0,,,,,,,0.0
39,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,7.0,,,,,,,0.5
40,multi_krum,,,0.5,0,2,10,0.5,0.125,0.375,2,0.5,0.875,,,,,-1,6.0,3.5,1.5,,,,,,,0.5
41,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,2.0,1.0,3.0,,,,,,,0.5
42,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,8.0,,,,,,,0.5
43,multi_krum,,,0.5,0,2,10,0.5,0.125,0.375,2,0.5,0.875,,,,,-1,3.5,3.0,3.5,,,,,,,0.5
44,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,,,,,,,0.5
45,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,7.0,,,,,,,0.5
46,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,4.0,,,,,,,0.5
47,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
48,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
49,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
50,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,7.0,,,,,,,1.0
51,multi_krum,,,0.5,0,2,10,0.5,0.125,0.375,2,0.5,0.875,,,,,-1,5.5,3.5,4.0,,,,,,,0.5
52,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,,,,,,,0.5
53,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,8.0,,,,,,,0.5
54,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,3.0,,,,,,,0.5
55,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
56,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
57,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
58,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,3.5,,,,,,,1.0
59,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,2.0,1.5,3.0,,,,,,,1.0
60,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
61,multi_krum,,,0.5,0,3,10,0.6666666666666666,0.0,0.6666666666666666,2,0.3333333333333333,1.0,,,,,-1,2.0,2.0,2.3333333333333335,,,,,,,1.0
62,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
63,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
64,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
65,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
66,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
67,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,2.0,8.0,,,,,,,0.5
68,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
69,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
70,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,2.5,1.5,2.0,,,,,,,1.0
71,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
72,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,2.5,9.0,,,,,,,1.0
73,multi_krum,,,0.5,0,3,10,0.6666666666666666,0.0,0.6666666666666666,2,0.3333333333333333,1.0,,,,,-1,2.3333333333333335,2.0,4.0,,,,,,,1.0
74,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,2.5,,,,,,,1.0
75,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
76,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,2.5,,,,,,,1.0
77,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,,,,,,,0.5
78,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
79,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,1.5,,,,,,,1.0
80,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
81,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,10.0,,,,,,,0.5
82,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
83,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,,,,,,,0.5
84,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
85,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,2.0,2.0,5.0,,,,,,,0.5
86,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,9.0,,,,,,,0.5
87,multi_krum,,,0.5,0,2,10,0.5,0.125,0.375,2,0.5,0.875,,,,,-1,2.0,2.0,5.5,,,,,,,0.5
88,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,5.0,,,,,,,1.0
89,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
90,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,5.5,,,,,,,1.0
91,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
92,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
93,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,,,,,,,0.5
94,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,7.0,,,,,,,0.5
95,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
96,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
97,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,1.5,,,,,,,1.0
98,multi_krum,,,0.5,0,4,10,0.5,0.0,0.5,2,0.5,1.0,,,,,-1,2.75,2.5,2.5,,,,,,,1.0
99,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,10.0,,,,,,,0.5
100,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,10.0,,,,,,,0.5
101,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
102,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
103,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,4.0,,,,,,,0.5
104,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
105,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,,,,,,,0.5
106,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,,,,,,,0.5
107,multi_krum,,,0.5,0,3,10,0.6666666666666666,0.0,0.6666666666666666,2,0.3333333333333333,1.0,,,,,-1,2.0,2.0,2.0,,,,,,,1.0
108,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,8.0,,,,,,,0.5
109,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,4.5,,,,,,,1.0
110,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
111,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,2.0,1.5,3.5,,,,,,,1.0
112,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,9.0,,,,,,,0.5
113,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
114,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,10.0,,,,,,,0.5
115,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
116,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
117,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,3.0,,,,,,,0.5
118,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,,,,,,,0.5
119,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,3.0,,,,,,,0.5
120,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,1.5,,,,,,,1.0
121,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
122,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
123,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,8.0,,,,,,,0.5
124,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
125,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
126,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
127,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,,,,,,,0.5
128,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
129,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
130,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
131,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,1.0,,,,,,,0.5
132,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
133,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,9.0,,,,,,,0.5
134,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
135,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,8.0,,,,,,,0.5
136,multi_krum,,,0.5,0,3,10,0.6666666666666666,0.0,0.6666666666666666,2,0.3333333333333333,1.0,,,,,-1,2.0,2.0,2.0,,,,,,,1.0
137,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
138,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,10.0,,,,,,,0.5
139,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,1.5,,,,,,,1.0
140,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,3.5,,,,,,,1.0
141,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,10.0,,,,,,,0.5
142,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,8.0,,,,,,,0.5
143,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,3.0,,,,,,,0.5
144,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,3.0,,,,,,,0.5
145,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
146,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,2.5,,,,,,,1.0
147,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
148,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
149,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
150,multi_krum,,,0.5,0,3,10,0.6666666666666666,0.0,0.6666666666666666,2,0.3333333333333333,1.0,,,,,-1,3.3333333333333335,2.3333333333333335,2.0,,,,,,,1.0
151,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
152,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
153,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
154,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
155,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
156,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,4.0,,,,,,,0.5
157,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
158,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,7.0,,,,,,,0.5
159,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
160,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,3.0,,,,,,,0.5
161,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
162,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,1.5,,,,,,,1.0
163,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
164,multi_krum,,,0.5,0,2,10,0.5,0.125,0.375,2,0.5,0.875,,,,,-1,2.0,1.5,1.5,,,,,,,0.5
165,multi_krum,,,0.5,0,3,10,0.6666666666666666,0.0,0.6666666666666666,2,0.3333333333333333,1.0,,,,,-1,2.3333333333333335,2.3333333333333335,3.3333333333333335,,,,,,,1.0
166,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,3.5,,,,,,,1.0
167,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,6.0,,,,,,,0.5
168,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
169,multi_krum,,,0.5,0,2,10,1.0,0.0,1.0,2,0.0,1.0,,,,,-1,1.5,1.5,2.5,,,,,,,1.0
170,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,2.0,2.0,1.0,,,,,,,0.5
171,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,10.0,,,,,,,0.5
172,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
173,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
174,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
175,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
176,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
177,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
178,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,2.0,2.0,6.0,,,,,,,0.5
179,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
180,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
181,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,2.0,3.0,6.0,,,,,,,0.5
182,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,10.0,,,,,,,0.5
183,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,7.0,,,,,,,0.5
184,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,10.0,,,,,,,0.5
185,multi_krum,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,,,,,,,0.0
186,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
187,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,5.0,,,,,,,0.5
188,multi_krum,,,0.5,0,3,10,0.6666666666666666,0.0,0.6666666666666666,2,0.3333333333333333,1.0,,,,,-1,2.3333333333333335,2.3333333333333335,2.3333333333333335,,,,,,,1.0
189,multi_krum,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,8.0,,,,,,,0.5
190,multi_krum,,,0.5,0,3,10,0.6666666666666666,0.0,0.6666666666666666,2,0.3333333333333333,1.0,,,,,-1,2.0,2.0,2.0,,,,,,,1.0
191,multi_krum,,,0.5,0,3,10,0.6666666666666666,0.0,0.6666666666666666,2,0.3333333333333333,1.0,,,,,-1,2.0,2.0,2.0,,,,,,,1.0
