round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
29,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14848005566942357,,0.4,0.371200139173559,2.756518553820106e-06,4,,,,,,,,,,
30,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1463127378518186,,0.4,0.3657818446295464,2.858611833591221e-06,4,,,,,,,,,,
31,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15752821551973037,,0.4,0.3938205387993259,2.572750650232099e-06,4,,,,,,,,,,
32,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.16460172799001607,,0.4,0.4115043199750402,2.776937209774329e-06,4,,,,,,,,,,
33,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15315854147090277,,0.4,0.382896353677257,3.062798393133451e-06,4,,,,,,,,,,
34,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14937823150753796,,0.39999999999999997,0.3734455787688449,2.899449145499667e-06,4,,,,,,,,,,
35,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14538573087149684,,0.4,0.36346432717874205,2.5319133383236527e-06,4,,,,,,,,,,
36,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15211629159637546,,0.4,0.38029072899093863,2.756518553820106e-06,4,,,,,,,,,,
37,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14963844685901856,,0.4,0.3740961171475464,2.429820058552538e-06,4,,,,,,,,,,
38,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1528896686092976,,0.4,0.382224171523244,2.51149468236943e-06,4,,,,,,,,,,
39,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14994823870715604,,0.4,0.3748705967678901,2.3889827466440917e-06,4,,,,,,,,,,
40,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15021850003736614,,0.39999999999999997,0.37554625009341536,2.634006618094768e-06,4,,,,,,,,,,
41,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15119590026058288,,0.4,0.37798975065145723,2.409401402598315e-06,4,,,,,,,,,,
42,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1458484176154195,,0.4,0.3646210440385488,2.5319133383236527e-06,4,,,,,,,,,,
43,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1529023281759892,,0.4,0.382255820439973,2.960705113362336e-06,4,,,,,,,,,,
44,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15123730929485807,,0.4,0.37809327323714514,3.001542425270782e-06,4,,,,,,,,,,
45,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.152558069636601,,0.4000000000000001,0.38139517409150253,2.5319133383236527e-06,4,,,,,,,,,,
46,invariant,0.2,0.25,0.5,0,1,10,,,,,0.14300233214213884,0.14988973817737936,0.3833817051292889,0.40184647720785677,0.37300249393463825,2.1847961871018617e-06,4,2.0,7.0,8.0,,,,,,,
47,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14655188115035442,,0.4,0.366379702875886,2.4502387145067606e-06,4,,,,,,,,,,
48,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14784544384236636,,0.39999999999999997,0.3696136096059159,1.9397723156511855e-06,4,,,,,,,,,,
49,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15078956900709387,,0.4,0.37697392251773465,2.368564090689869e-06,4,,,,,,,,,,
50,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1430438743827951,,0.39999999999999997,0.35760968595698767,2.572750650232099e-06,4,,,,,,,,,,
51,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14261001878107976,,0.4,0.3565250469526994,2.756518553820106e-06,4,,,,,,,,,,
52,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14375730222183564,,0.4,0.35939325555458906,2.8177745216827748e-06,4,,,,,,,,,,
53,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14466797427739397,,0.4,0.36166993569348493,2.879030489545444e-06,4,,,,,,,,,,
54,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1468423977872711,,0.4,0.3671059944681777,2.940286457408113e-06,4,,,,,,,,,,
55,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1487111131802016,,0.4,0.37177778295050395,2.2664708109187538e-06,4,,,,,,,,,,
56,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15302018465815698,,0.4,0.38255046164539247,2.409401402598315e-06,4,,,,,,,,,,
57,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13999512402495812,,0.4,0.3499878100623953,2.654425274048991e-06,4,,,,,,,,,,
58,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14673466895845663,,0.4,0.36683667239614154,2.5931693061863217e-06,4,,,,,,,,,,
59,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14851452236067433,,0.4,0.3712863059016858,2.654425274048991e-06,4,,,,,,,,,,
60,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1404489899095086,,0.4,0.3511224747737715,2.654425274048991e-06,4,,,,,,,,,,
61,invariant,0.2,0.25,0.5,0,1,10,,,,,0.13008364048236448,0.1455597366665643,0.36131301758740514,0.40429855360139944,0.3600303176203608,2.1643775311476386e-06,4,2.0,2.0,6.0,,,,,,,
62,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1479515391787045,,0.4,0.36987884794676124,2.429820058552538e-06,4,,,,,,,,,,
63,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14590755004306294,,0.4,0.3647688751076574,2.858611833591221e-06,4,,,,,,,,,,
64,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15090930400560942,,0.39999999999999997,0.37727326001402356,2.348145434735646e-06,4,,,,,,,,,,
65,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1594011779930993,,0.4,0.3985029449827483,2.2460521549645307e-06,4,,,,,,,,,,
66,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14669660858375794,,0.4,0.36674152145939487,2.6748439300032138e-06,4,,,,,,,,,,
67,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1496942306270855,,0.4,0.3742355765677138,1.9397723156511855e-06,4,,,,,,,,,,
68,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1467955165532002,,0.4,0.3669887913830005,2.51149468236943e-06,4,,,,,,,,,,
69,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15080320866927127,,0.4,0.37700802167317815,2.879030489545444e-06,4,,,,,,,,,,
70,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14851648255164593,,0.39999999999999997,0.37129120637911484,2.776937209774329e-06,4,,,,,,,,,,
71,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1475512518473779,,0.4,0.36887812961844474,2.491076026415207e-06,4,,,,,,,,,,
72,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14711012720414288,,0.4,0.3677753180103572,2.286889466872977e-06,4,,,,,,,,,,
73,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14713560968677372,,0.4,0.3678390242169343,2.409401402598315e-06,4,,,,,,,,,,
74,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1438080221632259,,0.4,0.3595200554080648,2.552331994277876e-06,4,,,,,,,,,,
75,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14586418081781616,,0.4,0.36466045204454045,2.205214843056085e-06,4,,,,,,,,,,
76,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14109920158971487,,0.4,0.3527480039742872,2.348145434735646e-06,4,,,,,,,,,,
77,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14727764185759132,,0.39999999999999997,0.3681941046439783,2.51149468236943e-06,4,,,,,,,,,,
78,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13906689192527916,,0.4,0.34766722981319786,2.2664708109187538e-06,4,,,,,,,,,,
79,invariant,0.2,0.25,0.5,0,1,10,,,,,0.13015215784260464,0.14502568530124677,0.3626965857148633,0.40414482380945965,0.3588458313884563,2.1847961871018617e-06,4,2.0,1.0,4.0,,,,,,,
80,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14465310949585927,,0.4,0.36163277373964825,2.4502387145067606e-06,4,,,,,,,,,,
81,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14073991491954435,,0.4,0.3518497872988609,2.348145434735646e-06,4,,,,,,,,,,
82,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14367668936812836,,0.4,0.3591917234203209,2.4502387145067606e-06,4,,,,,,,,,,
83,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14273996310757242,,0.4,0.35684990776893105,1.9806096275596317e-06,4,,,,,,,,,,
84,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14139657889503215,,0.4,0.35349144723758047,2.3277267787814227e-06,4,,,,,,,,,,
85,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14897990436718295,,0.4,0.37244976091795745,2.634006618094768e-06,4,,,,,,,,,,
86,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13985905410167915,,0.4,0.34964763525419795,2.286889466872977e-06,4,,,,,,,,,,
87,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1459828540462221,,0.39999999999999997,0.3649571351155553,2.5931693061863217e-06,4,,,,,,,,,,
88,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1448827785380324,,0.4,0.362206946345081,2.286889466872977e-06,4,,,,,,,,,,
89,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1382663989372498,,0.4,0.3456659973431245,2.51149468236943e-06,4,,,,,,,,,,
90,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1386053486260899,,0.4,0.3465133715652247,2.429820058552538e-06,4,,,,,,,,,,
91,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14473445742118093,,0.39999999999999997,0.3618361435529523,2.205214843056085e-06,4,,,,,,,,,,
92,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1441140569786678,,0.4,0.36028514244666954,2.286889466872977e-06,4,,,,,,,,,,
93,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1399146745204985,,0.4,0.3497866863012462,2.143958875193416e-06,4,,,,,,,,,,
94,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14236295304403365,,0.4,0.35590738261008414,2.368564090689869e-06,4,,,,,,,,,,
95,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14541129502875155,,0.39999999999999997,0.3635282375718788,2.368564090689869e-06,4,,,,,,,,,,
96,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1426970022554447,,0.4,0.3567425056386118,2.5319133383236527e-06,4,,,,,,,,,,
97,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13931510110705872,,0.4,0.34828775276764673,2.776937209774329e-06,4,,,,,,,,,,
98,invariant,0.2,0.25,0.5,0,1,10,,,,,0.12493194727274708,0.14225051515149964,0.3556309140084639,0.40492989844350397,0.351296645909061,1.8989350037427396e-06,4,1.0,1.0,3.0,,,,,,,
99,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11769257697573568,0.14491970278984906,0.33106910857456956,0.40765898793615896,0.3554924755210943,2.3889827466440917e-06,4,1.0,1.0,9.0,,,,,,,
100,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14732076605896663,,0.4,0.36830191514741656,2.51149468236943e-06,4,,,,,,,,,,
101,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1435719825003951,,0.4,0.3589299562509877,2.3073081228271996e-06,4,,,,,,,,,,
102,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13891808076068476,,0.4,0.3472952019017119,2.286889466872977e-06,4,,,,,,,,,,
103,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14538483245063485,,0.4,0.36346208112658707,2.429820058552538e-06,4,,,,,,,,,,
104,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14094230463736263,,0.4,0.3523557615934066,2.2460521549645307e-06,4,,,,,,,,,,
105,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13741012218115348,,0.39999999999999997,0.34352530545288373,2.2256334990103075e-06,4,,,,,,,,,,
106,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1468356187934943,,0.4000000000000001,0.36708904698373573,2.2664708109187538e-06,4,,,,,,,,,,
107,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14727600836511498,,0.4,0.3681900209127874,2.0418655954223007e-06,4,,,,,,,,,,
108,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14141103530344779,,0.4000000000000001,0.3535275882586194,2.368564090689869e-06,4,,,,,,,,,,
109,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14227433607719234,,0.4,0.35568584019298083,2.0418655954223007e-06,4,,,,,,,,,,
110,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14400118264855286,,0.4,0.36000295662138215,2.572750650232099e-06,4,,,,,,,,,,
111,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1407313390840436,,0.4,0.351828347710109,2.286889466872977e-06,4,,,,,,,,,,
112,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1432523896973996,,0.4,0.358130974243499,2.1643775311476386e-06,4,,,,,,,,,,
113,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14366043611798882,,0.4,0.359151090294972,2.634006618094768e-06,4,,,,,,,,,,
114,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14035261385340467,,0.4,0.3508815346335117,2.4706573704609838e-06,4,,,,,,,,,,
115,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14039679982488962,,0.39999999999999997,0.35099199956222404,2.0827029073307465e-06,4,,,,,,,,,,
116,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14525080439295132,,0.4,0.3631270109823783,2.51149468236943e-06,4,,,,,,,,,,
117,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14094900195651563,,0.4,0.352372504891289,2.2460521549645307e-06,4,,,,,,,,,,
118,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13942683199244016,,0.4,0.3485670799811005,2.368564090689869e-06,4,,,,,,,,,,
119,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14126638954466805,,0.39999999999999997,0.35316597386167015,2.4502387145067606e-06,4,,,,,,,,,,
120,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11613531121796075,0.14478209649924045,0.32733208616182763,0.40807421264868576,0.35479354492778126,2.205214843056085e-06,4,1.0,1.0,9.0,,,,,,,
121,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13805927209125013,,0.39999999999999997,0.3451481802281254,2.429820058552538e-06,4,,,,,,,,,,
122,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14117760922857908,,0.39999999999999997,0.35294402307144773,2.1235402192391928e-06,4,,,,,,,,,,
123,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15185297260918978,,0.4,0.37963243152297443,2.1235402192391928e-06,4,,,,,,,,,,
124,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14198929164007137,,0.39999999999999997,0.3549732291001784,2.429820058552538e-06,4,,,,,,,,,,
125,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13712948817371864,,0.4,0.34282372043429665,2.2664708109187538e-06,4,,,,,,,,,,
126,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13967487782497207,,0.4,0.34918719456243025,2.1235402192391928e-06,4,,,,,,,,,,
127,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13924641274842867,,0.4,0.3481160318710717,2.2664708109187538e-06,4,,,,,,,,,,
128,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13826713400886412,,0.4000000000000001,0.34566783502216036,2.940286457408113e-06,4,,,,,,,,,,
129,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1418052787126119,,0.4,0.35451319678152976,2.409401402598315e-06,4,,,,,,,,,,
130,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1412017032426051,,0.39999999999999997,0.3530042581065127,2.5319133383236527e-06,4,,,,,,,,,,
131,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14083024705348585,,0.4,0.35207561763371464,2.143958875193416e-06,4,,,,,,,,,,
132,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13951544895928153,,0.4,0.3487886223982038,2.797355865728552e-06,4,,,,,,,,,,
133,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14488645389610416,,0.4,0.3622161347402604,2.572750650232099e-06,4,,,,,,,,,,
134,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14055042979228916,,0.4,0.35137607448072294,2.062284251376524e-06,4,,,,,,,,,,
135,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11676411718091916,0.1427182793539065,0.3333192444607249,0.4074089728376972,0.3503071578415194,2.1031215632849696e-06,4,1.0,1.0,8.0,,,,,,,
136,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11934267591890098,0.1456586464648874,0.3337625334814911,0.40735971850205654,0.35756762352572197,1.9193536596969628e-06,4,1.0,1.0,5.0,,,,,,,
137,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1462791695814298,,0.4,0.36569792395357453,2.4706573704609838e-06,4,,,,,,,,,,
138,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1430544920838913,,0.4,0.3576362302097282,1.8785163477885167e-06,4,,,,,,,,,,
139,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14488882246019483,,0.39999999999999997,0.36222205615048714,2.409401402598315e-06,4,,,,,,,,,,
140,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14476304353951683,,0.4,0.3619076088487921,2.51149468236943e-06,4,,,,,,,,,,
141,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1402970751092092,,0.4,0.350742687773023,2.491076026415207e-06,4,,,,,,,,,,
142,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14166733027298517,,0.4,0.3541683256824629,2.143958875193416e-06,4,,,,,,,,,,
143,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1383114833295967,,0.39999999999999997,0.3457787083239918,1.8376790358800707e-06,4,,,,,,,,,,
144,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14204711727373373,,0.4,0.35511779318433434,2.286889466872977e-06,4,,,,,,,,,,
145,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1436494917183973,,0.4,0.35912372929599334,2.348145434735646e-06,4,,,,,,,,,,
146,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13829580180182388,,0.4,0.3457395045045597,2.2664708109187538e-06,4,,,,,,,,,,
147,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14398419432679896,,0.4,0.3599604858169974,2.2256334990103075e-06,4,,,,,,,,,,
148,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1439210598425885,,0.4,0.35980264960647124,2.572750650232099e-06,4,,,,,,,,,,
149,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13845041186470924,,0.4,0.34612602966177314,2.143958875193416e-06,4,,,,,,,,,,
150,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13997829905245185,,0.4,0.3499457476311296,1.9193536596969628e-06,4,,,,,,,,,,
151,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.142799912281454,,0.4,0.35699978070363503,2.0214469394680776e-06,4,,,,,,,,,,
152,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14113930383000897,,0.4,0.3528482595750224,2.001028283513855e-06,4,,,,,,,,,,
153,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13976414818880395,,0.4,0.3494103704720099,2.0418655954223007e-06,4,,,,,,,,,,
154,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14507765419045948,,0.4,0.36269413547614876,1.8376790358800707e-06,4,,,,,,,,,,
155,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14208354415595606,,0.4,0.35520886038989014,1.9601909716054086e-06,4,,,,,,,,,,
156,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14314417082084224,,0.4,0.3578604270521056,2.143958875193416e-06,4,,,,,,,,,,
157,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13922607576709828,,0.4,0.34806518941774567,2.7360998978658827e-06,4,,,,,,,,,,
158,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1394075567812194,,0.4,0.3485188919530485,2.0214469394680776e-06,4,,,,,,,,,,
159,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14089272814070578,,0.4,0.3522318203517644,2.1643775311476386e-06,4,,,,,,,,,,
160,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13723329662058992,,0.4,0.3430832415514748,2.3073081228271996e-06,4,,,,,,,,,,
161,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13977141723032369,,0.4,0.3494285430758092,2.0827029073307465e-06,4,,,,,,,,,,
162,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13979363272800188,,0.4,0.3494840818200046,1.7968417239716247e-06,4,,,,,,,,,,
163,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14114583779991433,,0.4,0.3528645944997858,2.3073081228271996e-06,4,,,,,,,,,,
164,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13858141796131154,,0.4,0.34645354490327884,2.1643775311476386e-06,4,,,,,,,,,,
165,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1387406018031307,,0.4,0.3468515045078267,2.3277267787814227e-06,4,,,,,,,,,,
166,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14056888825727182,,0.39999999999999997,0.3514222206431795,2.4502387145067606e-06,4,,,,,,,,,,
167,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14310619212076736,,0.4,0.3577654803019184,2.1643775311476386e-06,4,,,,,,,,,,
168,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1403662535155821,,0.4,0.35091563378895524,2.0827029073307465e-06,4,,,,,,,,,,
169,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14242535245662974,,0.4,0.3560633811415744,1.7968417239716247e-06,4,,,,,,,,,,
170,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14158247033883944,,0.39999999999999997,0.3539561758470986,1.8989350037427396e-06,4,,,,,,,,,,
171,invariant,0.2,0.25,0.5,0,1,10,,,,,0.1019846006516914,0.14585563797049528,0.28835981428824037,0.41240446507908435,0.3536713355965372,2.1643775311476386e-06,4,1.0,1.0,9.0,,,,,,,
172,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1417499849922879,,0.4,0.3543749624807197,2.1643775311476386e-06,4,,,,,,,,,,
