round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
36,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,1.5,1.5,2.5,1,4,6,False,1.0,0.375,0.0
37,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,1.5,4.0,9.5,1,4,6,False,0.5,0.5,0.5
38,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,3.0,1.0,4.0,1,4,6,False,1.0,0.4444444444444444,0.0
39,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.25
40,flame,,,0.5,0,2,10,0.0,0.25,-0.25,2,1.0,0.75,,,,,-1,3.0,2.5,2.5,1,2,8,False,1.0,0.375,0.0
41,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,1.0,5.0,1,4,6,False,1.0,0.4444444444444444,0.25
42,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.4444444444444444,0.25
43,flame,,,0.5,0,2,10,0.0,0.0,0.0,0,1.0,1.0,,,,,-1,3.0,1.5,1.5,1,0,10,False,1.0,0.375,
44,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.4444444444444444,0.0
45,flame,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,2.0,9.0,1,2,8,False,1.0,0.4444444444444444,0.5
46,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,4.0,1,4,6,False,1.0,0.4444444444444444,0.0
47,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
48,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
49,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
50,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,1.5,1.5,7.0,1,4,6,False,1.0,0.5,0.5
51,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,2.5,3.0,5.5,1,3,7,False,1.0,0.375,0.0
52,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.25
53,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.4444444444444444,0.25
54,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,3.0,1.0,2.0,1,4,6,False,1.0,0.4444444444444444,0.0
55,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
56,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
57,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
58,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,1.5,1.5,4.5,1,3,7,False,1.0,0.375,0.0
59,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,1.5,1.5,5.5,1,3,7,False,1.0,0.375,0.0
60,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
61,flame,,,0.5,0,3,10,0.0,0.42857142857142855,-0.42857142857142855,3,1.0,0.5714285714285714,,,,,-1,2.0,2.0,4.666666666666667,1,3,7,False,1.0,0.2857142857142857,0.0
62,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,0.0
63,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
64,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
65,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
66,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
67,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.4444444444444444,0.25
68,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
69,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,5.0,1,4,6,False,1.0,0.4444444444444444,0.0
70,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,4.0,3.0,3.0,1,3,7,False,1.0,0.375,0.0
71,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
72,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,1.5,3.5,8.5,1,4,6,False,1.0,0.5,0.5
73,flame,,,0.5,0,3,10,0.0,0.42857142857142855,-0.42857142857142855,3,1.0,0.5714285714285714,,,,,-1,2.3333333333333335,2.0,5.666666666666667,1,3,7,False,1.0,0.2857142857142857,0.0
74,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,4.0,4.5,7.0,1,4,6,False,1.0,0.375,0.5
75,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
76,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,1.5,1.5,6.0,1,4,6,False,1.0,0.375,0.0
77,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,9.0,1,4,6,False,1.0,0.4444444444444444,0.0
78,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,0.0
79,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,1.5,1.5,6.5,1,3,7,False,1.0,0.375,0.0
80,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
81,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,2.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.25
82,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
83,flame,,,0.5,0,1,10,1.0,0.0,1.0,1,0.0,1.0,,,,,-1,1.0,1.0,10.0,1,1,9,False,1.0,0.4444444444444444,1.0
84,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
85,flame,,,0.5,0,1,10,0.0,0.1111111111111111,-0.1111111111111111,1,1.0,0.8888888888888888,,,,,-1,1.0,2.0,8.0,1,1,9,False,1.0,0.4444444444444444,0.0
86,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,8.0,1,3,7,False,1.0,0.4444444444444444,0.3333333333333333
87,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,2.5,5.0,8.5,1,4,6,False,0.5,0.5,0.5
88,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,1.5,1.5,6.0,1,4,6,False,1.0,0.375,0.5
89,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,0.0
90,flame,,,0.5,0,2,10,0.0,0.375,-0.375,3,1.0,0.625,,,,,-1,2.0,1.5,8.0,1,3,7,False,1.0,0.375,0.0
91,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
92,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
93,flame,,,0.5,0,1,10,0.0,0.2222222222222222,-0.2222222222222222,2,1.0,0.7777777777777778,,,,,-1,1.0,1.0,7.0,1,2,8,False,1.0,0.5555555555555556,0.0
94,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.25
95,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
96,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.5,0.0
97,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,1.5,1.5,2.0,1,4,6,False,1.0,0.375,0.0
98,flame,,,0.5,0,4,10,0.0,0.6666666666666666,-0.6666666666666666,4,1.0,0.3333333333333333,,,,,-1,2.75,2.5,2.75,1,4,6,False,1.0,0.16666666666666666,0.0
99,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,4.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.25
100,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,9.0,1,3,7,False,1.0,0.4444444444444444,0.3333333333333333
101,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.6,0.0
102,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
103,flame,,,0.5,0,1,10,0.0,0.3333333333333333,-0.3333333333333333,3,1.0,0.6666666666666666,,,,,-1,1.0,1.0,4.0,1,3,7,False,1.0,0.4444444444444444,0.0
104,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
105,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,6.0,1,4,6,False,1.0,0.4444444444444444,0.0
106,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,9.0,1,3,7,False,1.0,0.4444444444444444,0.3333333333333333
107,flame,,,0.5,0,3,10,1.0,0.0,1.0,3,0.0,1.0,,,,,-1,2.0,2.0,3.6666666666666665,1,3,7,False,1.0,0.2857142857142857,1.0
108,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.4444444444444444,0.0
109,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,1.5,1.5,6.5,1,4,6,False,1.0,0.375,0.0
110,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
111,flame,,,0.5,0,2,10,0.0,0.5,-0.5,4,1.0,0.5,,,,,-1,2.0,2.5,4.5,1,4,6,False,1.0,0.375,0.0
112,flame,,,0.5,0,1,10,1.0,0.1111111111111111,0.8888888888888888,2,0.0,0.8888888888888888,,,,,-1,1.0,1.0,10.0,1,2,8,False,1.0,0.4444444444444444,0.5
113,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
114,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,10.0,1,3,7,False,1.0,0.4444444444444444,0.3333333333333333
115,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
116,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,0.0
117,flame,,,0.5,0,1,10,0.0,0.3333333333333333,-0.3333333333333333,3,1.0,0.6666666666666666,,,,,-1,4.0,4.0,1.0,1,3,7,False,1.0,0.4444444444444444,0.0
118,flame,,,0.5,0,1,10,1.0,0.0,1.0,1,0.0,1.0,,,,,-1,1.0,1.0,6.0,1,1,9,False,1.0,0.4444444444444444,1.0
119,flame,,,0.5,0,1,10,0.0,0.3333333333333333,-0.3333333333333333,3,1.0,0.6666666666666666,,,,,-1,1.0,1.0,4.0,1,3,7,False,1.0,0.4444444444444444,0.0
120,flame,,,0.5,0,2,10,1.0,0.25,0.75,4,0.0,0.75,,,,,-1,1.5,1.5,9.5,1,4,6,False,1.0,0.375,0.5
121,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,8.0,1,4,6,False,1.0,0.4444444444444444,0.25
122,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.6,0.0
123,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,1.0,10.0,1,4,6,False,1.0,0.4444444444444444,0.25
124,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
125,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,7.0,1,4,6,False,1.0,0.4444444444444444,0.0
126,flame,,,0.5,0,0,10,,0.3,,3,,0.7,,,,,-1,,,,1,3,7,False,,0.5,0.0
127,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,1.0,2.0,7.0,1,4,6,False,1.0,0.4444444444444444,0.25
128,flame,,,0.5,0,0,10,,0.2,,2,,0.8,,,,,-1,,,,1,2,8,False,,0.6,0.0
129,flame,,,0.5,0,1,10,1.0,0.2222222222222222,0.7777777777777778,3,0.0,0.7777777777777778,,,,,-1,1.0,1.0,6.0,1,3,7,False,1.0,0.4444444444444444,0.3333333333333333
130,flame,,,0.5,0,0,10,,0.4,,4,,0.6,,,,,-1,,,,1,4,6,False,,0.5,0.0
131,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,2.0,1,4,6,False,1.0,0.5555555555555556,0.0
132,flame,,,0.5,0,1,10,0.0,0.4444444444444444,-0.4444444444444444,4,1.0,0.5555555555555556,,,,,-1,1.0,1.0,5.0,1,4,6,False,1.0,0.4444444444444444,0.0
133,flame,,,0.5,0,1,10,1.0,0.3333333333333333,0.6666666666666667,4,0.0,0.6666666666666666,,,,,-1,2.0,6.0,10.0,1,4,6,False,0.0,0.5555555555555556,0.25
