round,defense,tau,alpha,alpha_dirichlet,seed,n_malicious_in_round,n_selected,tpr,fpr,youden_j,n_excluded,influence_malicious_mean,influence_benign_mean,trim_survival_malicious_mean,trim_survival_benign_mean,mask_keep_ratio,zero_sign_ratio,effective_trim_n,malicious_rank_l2_mean,malicious_rank_norm_mean,malicious_rank_cos_mean,flame_n_clusters,flame_n_noise,flame_max_cluster_size,flame_fallback_triggered,clip_rate_malicious,clip_rate_benign,precision
164,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1396898242811306,,0.39999999999999997,0.3492245607028265,2.572750650232099e-06,4,,,,,,,,,,
165,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.139155263868249,,0.4,0.3478881596706226,1.9806096275596317e-06,4,,,,,,,,,,
166,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14172736112149062,,0.4,0.3543184028037265,2.0214469394680776e-06,4,,,,,,,,,,
167,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1437053571610881,,0.39999999999999997,0.3592633929027202,2.4502387145067606e-06,4,,,,,,,,,,
168,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1410962613032575,,0.4,0.3527406532581437,2.348145434735646e-06,4,,,,,,,,,,
169,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14141814099571984,,0.4,0.3535453524892996,1.9806096275596317e-06,4,,,,,,,,,,
170,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14130248972839513,,0.4,0.3532562243209878,2.062284251376524e-06,4,,,,,,,,,,
171,invariant,0.2,0.25,0.5,0,1,10,,,,,0.09802057448254727,0.1481768704099614,0.273874615567755,0.41401393160358274,0.35790310204304987,1.9193536596969628e-06,4,1.0,1.0,10.0,,,,,,,
172,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1417709753706088,,0.4,0.354427438426522,2.1643775311476386e-06,4,,,,,,,,,,
173,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14121844654048757,,0.4,0.35304611635121885,2.1031215632849696e-06,4,,,,,,,,,,
174,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14146453218204785,,0.39999999999999997,0.3536613304551196,2.3073081228271996e-06,4,,,,,,,,,,
175,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14140311286493754,,0.4,0.35350778216234385,2.0214469394680776e-06,4,,,,,,,,,,
176,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13874966768637437,,0.4,0.3468741692159359,2.143958875193416e-06,4,,,,,,,,,,
177,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1409117583280551,,0.4,0.3522793958201378,2.0418655954223007e-06,4,,,,,,,,,,
178,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14198708642522834,,0.4,0.35496771606307076,2.429820058552538e-06,4,,,,,,,,,,
179,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13598146966134844,,0.4,0.3399536741533711,1.8376790358800707e-06,4,,,,,,,,,,
180,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13918981223412358,,0.4,0.3479745305853089,2.1847961871018617e-06,4,,,,,,,,,,
181,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13826844080284523,,0.4,0.34567110200711304,2.0827029073307465e-06,4,,,,,,,,,,
182,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11498238777655713,0.14342390244953748,0.32716628667547937,0.4080926348138356,0.3514493774555986,2.1643775311476386e-06,4,1.0,1.0,6.0,,,,,,,
183,invariant,0.2,0.25,0.5,0,1,10,,,,,0.1243856753513435,0.1402198879140331,0.35888299334229307,0.40456855629530075,0.3465911666444103,1.7560044120631786e-06,4,1.0,2.0,9.0,,,,,,,
184,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13988249471871464,,0.4,0.3497062367967866,1.8580976918342936e-06,4,,,,,,,,,,
185,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13932269684707368,,0.4,0.34830674211768414,1.9601909716054086e-06,4,,,,,,,,,,
186,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13950850661625708,,0.4,0.3487712665406427,2.001028283513855e-06,4,,,,,,,,,,
187,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14011053026841142,,0.4,0.3502763256710285,2.143958875193416e-06,4,,,,,,,,,,
188,invariant,0.2,0.25,0.5,0,1,10,,,,,0.09941738224526539,0.14623517327581562,0.2809325281848917,0.4132297190905676,0.3538834854319015,2.001028283513855e-06,4,1.0,1.0,9.0,,,,,,,
189,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11392668071211397,0.1446623235707355,0.3218523314633928,0.40868307428184525,0.35397189821218333,2.205214843056085e-06,4,1.0,1.0,7.0,,,,,,,
190,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11719987054328707,0.13967449085994987,0.34112611337826254,0.40654154295797085,0.343567572070709,2.2460521549645307e-06,4,1.0,1.0,10.0,,,,,,,
191,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1411476346416383,,0.4,0.3528690866040957,2.001028283513855e-06,4,,,,,,,,,,
192,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13985880907780773,,0.4,0.34964702269451936,2.0214469394680776e-06,4,,,,,,,,,,
193,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13943450940707897,,0.4,0.34858627351769744,2.2256334990103075e-06,4,,,,,,,,,,
194,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14193179270490427,,0.39999999999999997,0.3548294817622607,2.143958875193416e-06,4,,,,,,,,,,
195,invariant,0.2,0.25,0.5,0,1,10,,,,,0.10873366709562847,0.14262237938700306,0.3123778709140738,0.40973579212065847,0.34808377039466404,1.8989350037427396e-06,4,1.0,1.0,7.0,,,,,,,
196,invariant,0.2,0.25,0.5,0,1,10,,,,,0.10501532639487948,0.1466943700015857,0.29472512609540985,0.41169720821162115,0.35631616410228767,1.7355857561089555e-06,4,1.0,1.0,10.0,,,,,,,
197,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1411618460261824,,0.4,0.35290461506545606,2.1847961871018617e-06,4,,,,,,,,,,
198,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13909172101091946,,0.39999999999999997,0.3477293025272987,2.062284251376524e-06,4,,,,,,,,,,
199,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11694418155692504,0.13983539513707083,0.34008680379019257,0.4066570218010897,0.34386568444764065,2.0418655954223007e-06,4,1.0,1.0,10.0,,,,,,,
200,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1387098104699517,,0.4,0.34677452617487925,1.8580976918342936e-06,4,,,,,,,,,,
201,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14081824088378475,,0.4,0.3520456022094619,2.143958875193416e-06,4,,,,,,,,,,
202,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1369614834725273,,0.4,0.34240370868131825,1.8376790358800707e-06,4,,,,,,,,,,
203,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13948653614245035,,0.4,0.34871634035612586,2.2256334990103075e-06,4,,,,,,,,,,
204,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13811064542963097,,0.4,0.34527661357407746,2.062284251376524e-06,4,,,,,,,,,,
205,invariant,0.2,0.25,0.5,0,1,10,,,,,0.12336532201157745,0.14408321473552002,0.34747999073809765,0.4058355565846558,0.3550285636578144,1.7355857561089555e-06,4,1.0,1.0,3.0,,,,,,,
206,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14209506027791424,,0.4,0.35523765069478563,2.1643775311476386e-06,4,,,,,,,,,,
207,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13837282097208323,,0.4,0.345932052430208,2.062284251376524e-06,4,,,,,,,,,,
208,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13851191285644338,,0.4,0.34627978214110844,2.1235402192391928e-06,4,,,,,,,,,,
209,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11422251476528955,0.14663755987129395,0.318621079158637,0.40904210231570703,0.35849013840173377,2.2460521549645307e-06,4,1.0,1.0,10.0,,,,,,,
210,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14197998073295623,,0.4,0.3549499518323906,1.7355857561089555e-06,4,,,,,,,,,,
211,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13964212630082157,,0.4,0.34910531575205384,2.368564090689869e-06,4,,,,,,,,,,
212,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13917029199903133,,0.4,0.34792572999757837,2.51149468236943e-06,4,,,,,,,,,,
213,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13876183720532304,,0.39999999999999997,0.34690459301330767,2.286889466872977e-06,4,,,,,,,,,,
214,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14235854261434752,,0.4,0.3558963565358688,2.348145434735646e-06,4,,,,,,,,,,
215,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1392527833690864,,0.4,0.348131958422716,1.8376790358800707e-06,4,,,,,,,,,,
216,invariant,0.2,0.25,0.5,0,1,10,,,,,0.0986830027524744,0.14595812864909868,0.27949464643259536,0.4133894837297116,0.35307654014859063,1.9601909716054086e-06,4,1.0,1.0,6.0,,,,,,,
217,invariant,0.2,0.25,0.5,0,1,10,,,,,0.10830590580622669,0.14519946226835,0.30614323850501135,0.4104285290549987,0.35377526655534414,2.0827029073307465e-06,4,1.0,1.0,7.0,,,,,,,
218,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1445118940712799,,0.4,0.3612797351781997,2.2460521549645307e-06,4,,,,,,,,,,
219,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1382804469725463,,0.4,0.3457011174313657,2.205214843056085e-06,4,,,,,,,,,,
220,invariant,0.2,0.25,0.5,0,1,10,,,,,0.11382123314727775,0.1427211997113665,0.3255960920325996,0.40826710088526674,0.34957800763739405,1.8989350037427396e-06,4,1.0,1.0,8.0,,,,,,,
221,invariant,0.2,0.25,0.5,0,1,10,,,,,0.10847582382103575,0.14192757297188197,0.31310130389453195,0.40965541067838535,0.3464559951419934,1.8785163477885167e-06,4,1.0,1.0,9.0,,,,,,,
222,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14280954988706443,,0.4,0.35702387471766106,1.9601909716054086e-06,4,,,,,,,,,,
223,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.138116444327922,,0.39999999999999997,0.34529111081980496,2.1847961871018617e-06,4,,,,,,,,,,
224,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14171609002340388,,0.4,0.35429022505850966,2.0214469394680776e-06,4,,,,,,,,,,
225,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1384327701459648,,0.4,0.346081925364912,2.1235402192391928e-06,4,,,,,,,,,,
226,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14105901767479695,,0.4,0.3526475441869924,1.8785163477885167e-06,4,,,,,,,,,,
227,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1419357130868475,,0.4,0.35483928271711873,1.8989350037427396e-06,4,,,,,,,,,,
228,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14258445462382505,,0.4,0.35646113655956263,1.7151671001547326e-06,4,,,,,,,,,,
229,invariant,0.2,0.25,0.5,0,1,10,,,,,0.10231371590033046,0.14443232524670654,0.29186528914246135,0.41201496787305986,0.35055116078017234,1.7560044120631786e-06,4,1.0,1.0,3.0,,,,,,,
230,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1404382905337886,,0.4000000000000001,0.35109572633447145,1.9397723156511855e-06,4,,,,,,,,,,
231,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14029241965565165,,0.4,0.35073104913912906,2.205214843056085e-06,4,,,,,,,,,,
232,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.147533365104762,,0.4,0.368833412761905,1.5722365084751715e-06,4,,,,,,,,,,
233,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13603186290424346,,0.4,0.3400796572606086,2.0418655954223007e-06,4,,,,,,,,,,
234,invariant,0.2,0.25,0.5,0,1,10,,,,,0.09515991932455228,0.14199405617432145,0.277210615577556,0.41364326493582715,0.3432766062233613,1.7151671001547326e-06,4,2.0,2.0,3.0,,,,,,,
235,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13950891498937615,,0.4,0.3487722874734404,2.286889466872977e-06,4,,,,,,,,,,
236,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1392161931376164,,0.4,0.3480404828440411,2.1031215632849696e-06,4,,,,,,,,,,
237,invariant,0.2,0.25,0.5,0,1,10,,,,,0.09612567951795518,0.14132274083391894,0.28106300339643925,0.4132152218448401,0.34200758675580634,1.5926551644293945e-06,4,1.0,1.0,5.0,,,,,,,
238,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1402876008528464,,0.4,0.35071900213211604,1.9193536596969628e-06,4,,,,,,,,,,
239,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1366723553042155,,0.4,0.3416808882605388,2.001028283513855e-06,4,,,,,,,,,,
240,invariant,0.2,0.25,0.5,0,2,10,,,,,0.11198889449713842,0.14648356058278345,0.3209204240056421,0.41976989399858944,0.34896156841413606,1.4905618846582795e-06,4,2.5,2.5,2.5,,,,,,,
241,invariant,0.2,0.25,0.5,0,1,10,,,,,0.08651084315748922,0.14515229351716688,0.248437053979984,0.4168403273355573,0.34822037120299776,2.3889827466440917e-06,4,2.0,2.0,7.0,,,,,,,
242,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13920810734985856,,0.4,0.3480202683746464,2.205214843056085e-06,4,,,,,,,,,,
243,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14161268994965168,,0.4,0.3540317248741292,1.9806096275596317e-06,4,,,,,,,,,,
244,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14294284287313358,,0.4,0.357357107182834,1.9397723156511855e-06,4,,,,,,,,,,
245,invariant,0.2,0.25,0.5,0,1,10,,,,,0.08629969473715894,0.14316292872358286,0.251096379731462,0.4165448466965042,0.34369151331235115,1.7764230680174015e-06,4,1.0,1.0,7.0,,,,,,,
246,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13830323419259122,,0.4,0.345758085481478,2.286889466872977e-06,4,,,,,,,,,,
247,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13789412600189238,,0.4,0.344735315004731,2.0214469394680776e-06,4,,,,,,,,,,
248,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13774841847300306,,0.4,0.3443710461825077,1.9193536596969628e-06,4,,,,,,,,,,
249,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13992194356201818,,0.4,0.3498048589050455,1.8172603799258476e-06,4,,,,,,,,,,
250,invariant,0.2,0.25,0.5,0,1,10,,,,,0.10353227868878152,0.1450812780187113,0.2938620295082248,0.41179310783241946,0.3523159452142958,1.6334924763378405e-06,4,1.0,1.0,4.0,,,,,,,
251,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14132927900500705,,0.4,0.3533231975125177,1.9193536596969628e-06,4,,,,,,,,,,
252,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13677346848850083,,0.4,0.34193367122125207,1.9806096275596317e-06,4,,,,,,,,,,
253,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13827293290715517,,0.4,0.34568233226788786,1.7151671001547326e-06,4,,,,,,,,,,
254,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14004020841730505,,0.39999999999999997,0.3501005210432626,2.205214843056085e-06,4,,,,,,,,,,
255,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14051294113995721,,0.4,0.35128235284989306,2.1235402192391928e-06,4,,,,,,,,,,
256,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14171992873072328,,0.4,0.35429982182680814,2.2664708109187538e-06,4,,,,,,,,,,
257,invariant,0.2,0.25,0.5,0,1,10,,,,,0.054169487831879665,0.1560887798712833,0.1485144815233624,0.4279428353862931,0.3647421266683573,2.3277267787814227e-06,4,1.0,1.0,7.0,,,,,,,
258,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1365045139522718,,0.4,0.3412612848806795,2.1847961871018617e-06,4,,,,,,,,,,
259,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14186228760003608,,0.4,0.35465571900009024,1.7151671001547326e-06,4,,,,,,,,,,
260,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1384796513800357,,0.4,0.34619912845008927,1.8376790358800707e-06,4,,,,,,,,,,
261,invariant,0.2,0.25,0.5,0,1,10,,,,,0.09284621519990305,0.14175972542376195,0.27134453990846724,0.41429505112128145,0.3421709360034401,1.4293059167956105e-06,4,2.0,2.0,6.0,,,,,,,
262,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13956061502625222,,0.4,0.34890153756563064,2.001028283513855e-06,4,,,,,,,,,,
263,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1380564951540404,,0.4,0.345141237885101,1.8785163477885167e-06,4,,,,,,,,,,
264,invariant,0.2,0.25,0.5,0,1,10,,,,,0.09417966664483106,0.1435432597549548,0.2717892582351502,0.41424563797387226,0.34651725110985604,1.6743297882462865e-06,4,1.0,1.0,9.0,,,,,,,
265,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14063880173525906,,0.4,0.35159700433814767,1.7764230680174015e-06,4,,,,,,,,,,
266,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1429526438279916,,0.4,0.357381609569979,1.7355857561089555e-06,4,,,,,,,,,,
267,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1362538545317778,,0.4,0.3406346363294444,2.3889827466440917e-06,4,,,,,,,,,,
268,invariant,0.2,0.25,0.5,0,1,10,,,,,0.08748641711574698,0.15051373671729307,0.24266224970301065,0.41748197225522105,0.36052751189284615,1.9193536596969628e-06,4,2.0,2.0,4.0,,,,,,,
269,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13863319967281146,,0.4,0.3465829991820286,1.9193536596969628e-06,4,,,,,,,,,,
270,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14299838161732908,,0.4,0.3574959540433227,2.409401402598315e-06,4,,,,,,,,,,
271,invariant,0.2,0.25,0.5,0,1,10,,,,,0.07766461893677151,0.14358614231014363,0.22676795953512438,0.4192480044960972,0.3424849749320161,1.8172603799258476e-06,4,2.0,2.0,5.0,,,,,,,
272,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13807144161019885,,0.4,0.34517860402549716,2.2664708109187538e-06,4,,,,,,,,,,
273,invariant,0.2,0.25,0.5,0,1,10,,,,,0.07158721412488545,0.14496635226458612,0.20805936601706754,0.42132673710921476,0.34407109612654013,1.4088872608413874e-06,4,2.0,1.0,3.0,,,,,,,
274,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14148323567090187,,0.4,0.35370808917725477,2.0827029073307465e-06,4,,,,,,,,,,
275,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13856353121869563,,0.4,0.3464088280467391,1.6947484442005097e-06,4,,,,,,,,,,
276,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14148495083800205,,0.4000000000000001,0.35371237709500514,1.9193536596969628e-06,4,,,,,,,,,,
277,invariant,0.2,0.25,0.5,0,1,10,,,,,0.07999030036995536,0.14409030199971584,0.23239432018331052,0.4186228533129655,0.34420075459184946,2.001028283513855e-06,4,1.0,1.0,5.0,,,,,,,
278,invariant,0.2,0.25,0.5,0,1,10,,,,,0.06545238871680885,0.14901780376125315,0.18612768765663662,0.4237635902603737,0.35165315564202176,2.0827029073307465e-06,4,1.0,1.0,10.0,,,,,,,
279,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14181173100789343,,0.39999999999999997,0.3545293275197336,1.9397723156511855e-06,4,,,,,,,,,,
280,invariant,0.2,0.25,0.5,0,1,10,,,,,0.08253388705526638,0.1498583188884229,0.23066098047935654,0.41881544661340486,0.3578146892627681,2.1031215632849696e-06,4,1.0,1.0,8.0,,,,,,,
281,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13932106335459732,,0.4,0.3483026583864933,2.062284251376524e-06,4,,,,,,,,,,
282,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13733204124078457,,0.4,0.3433301031019614,2.205214843056085e-06,4,,,,,,,,,,
283,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14390317309997264,,0.4,0.3597579327499315,2.143958875193416e-06,4,,,,,,,,,,
284,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14007949391136099,,0.4,0.35019873477840247,1.9193536596969628e-06,4,,,,,,,,,,
285,invariant,0.2,0.25,0.5,0,1,10,,,,,0.10334348308745911,0.14410310240972052,0.2952098649877631,0.411643348334693,0.3500678511937359,1.6539111322920636e-06,4,4.0,4.0,5.0,,,,,,,
286,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13530471372840164,,0.4,0.3382617843210041,1.9193536596969628e-06,4,,,,,,,,,,
287,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14111774172932134,,0.39999999999999997,0.3527943543233033,2.1031215632849696e-06,4,,,,,,,,,,
288,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13716011615765,,0.4,0.342900290394125,2.1235402192391928e-06,4,,,,,,,,,,
289,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14300646740508693,,0.4,0.35751616851271734,2.0418655954223007e-06,4,,,,,,,,,,
290,invariant,0.2,0.25,0.5,0,1,10,,,,,0.0797841612485715,0.14411683632981698,0.23178992796706552,0.41869000800365935,0.34420892205423115,2.062284251376524e-06,4,1.0,1.0,7.0,,,,,,,
291,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13682132981805753,,0.4,0.3420533245451438,2.1643775311476386e-06,4,,,,,,,,,,
292,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.144822747689527,,0.4,0.36205686922381747,2.1031215632849696e-06,4,,,,,,,,,,
293,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1393455657417424,,0.4,0.348363914354356,1.9601909716054086e-06,4,,,,,,,,,,
294,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14270345455072625,,0.4,0.35675863637681565,2.3277267787814227e-06,4,,,,,,,,,,
295,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13519796499507297,,0.4,0.33799491248768243,2.1235402192391928e-06,4,,,,,,,,,,
296,invariant,0.2,0.25,0.5,0,1,10,,,,,0.0716721885534662,0.14597947695159796,0.20692265944009594,0.42145303783998933,0.346371870279462,2.3073081228271996e-06,4,1.0,1.0,5.0,,,,,,,
297,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14085630125848345,,0.4,0.35214075314620863,2.1847961871018617e-06,4,,,,,,,,,,
298,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13944529045742282,,0.4,0.34861322614355705,2.062284251376524e-06,4,,,,,,,,,,
299,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14312358881564036,,0.39999999999999997,0.3578089720391009,2.1031215632849696e-06,4,,,,,,,,,,
300,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13555790506223403,,0.4,0.33889476265558505,2.1847961871018617e-06,4,,,,,,,,,,
301,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.15077372413007337,,0.4,0.37693431032518343,2.838193177636998e-06,4,,,,,,,,,,
302,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14276144353363626,,0.4,0.35690360883409067,1.7968417239716247e-06,4,,,,,,,,,,
303,invariant,0.2,0.25,0.5,0,1,10,,,,,0.05366725883157111,0.14946886234107515,0.15345702138364165,0.42739366429070647,0.3497217549753118,1.8172603799258476e-06,4,1.0,1.0,6.0,,,,,,,
304,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13948400422911203,,0.39999999999999997,0.34871001057278006,2.1031215632849696e-06,4,,,,,,,,,,
305,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14548978434223953,,0.4,0.36372446085559884,2.2664708109187538e-06,4,,,,,,,,,,
306,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13825627128389653,,0.4,0.34564067820974126,1.9806096275596317e-06,4,,,,,,,,,,
307,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13522614274028982,,0.4,0.33806535685072453,2.695262585957437e-06,4,,,,,,,,,,
308,invariant,0.2,0.25,0.5,0,1,10,,,,,0.0669021795403463,0.14246195584543664,0.19836683422215742,0.422403685086427,0.33726494553731895,2.2256334990103075e-06,4,1.0,1.0,6.0,,,,,,,
309,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1376169223286579,,0.4,0.3440423058216447,2.0827029073307465e-06,4,,,,,,,,,,
310,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13797310536312332,,0.4,0.3449327634078083,1.4293059167956105e-06,4,,,,,,,,,,
311,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14166880041621388,,0.4,0.3541720010405347,2.3889827466440917e-06,4,,,,,,,,,,
312,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13446428184932582,,0.4,0.3361607046233146,2.1847961871018617e-06,4,,,,,,,,,,
313,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13889994899419741,,0.3999999999999999,0.34724987248549355,2.2664708109187538e-06,4,,,,,,,,,,
314,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13970036030760297,,0.39999999999999997,0.34925090076900744,1.9193536596969628e-06,4,,,,,,,,,,
315,invariant,0.2,0.25,0.5,0,1,10,,,,,0.0556358777393568,0.147385222996391,0.16101804968349043,0.42655355003516776,0.345525721176719,1.8989350037427396e-06,4,1.0,1.0,9.0,,,,,,,
316,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1369484155327166,,0.4,0.34237103883179154,2.2664708109187538e-06,4,,,,,,,,,,
317,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13913982736434766,,0.39999999999999997,0.3478495684108691,2.2460521549645307e-06,4,,,,,,,,,,
318,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13774016933599756,,0.4,0.3443504233399939,2.409401402598315e-06,4,,,,,,,,,,
319,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1372975745495338,,0.4,0.34324393637383455,1.7355857561089555e-06,4,,,,,,,,,,
320,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1403910009265986,,0.4000000000000001,0.3509775023164965,2.756518553820106e-06,4,,,,,,,,,,
321,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14251658301143322,,0.4,0.35629145752858304,2.552331994277876e-06,4,,,,,,,,,,
322,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13944896581549457,,0.39999999999999997,0.34862241453873644,2.572750650232099e-06,4,,,,,,,,,,
323,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.1410793546561274,,0.39999999999999997,0.35269838664031844,2.348145434735646e-06,4,,,,,,,,,,
324,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14209359013468556,,0.4,0.35523397533671386,2.2460521549645307e-06,4,,,,,,,,,,
325,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.13825496448991542,,0.4,0.3456374112247886,2.1031215632849696e-06,4,,,,,,,,,,
326,invariant,0.2,0.25,0.5,0,1,10,,,,,0.05213236411615145,0.1466151763775685,0.15202608197436968,0.4275526575584034,0.342917237878567,2.4706573704609838e-06,4,2.0,2.0,7.0,,,,,,,
327,invariant,0.2,0.25,0.5,0,0,10,,,,,,0.14467458992192314,,0.4,0.36168647480480787,2.4706573704609838e-06,4,,,,,,,,,,
328,invariant,0.2,0.25,0.5,0,1,10,,,,,0.05982226856490837,0.15066167372685246,0.16901603722075956,0.42566488475324893,0.35394433302664513,2.1235402192391928e-06,4,2.0,2.0,6.0,,,,,,,
