run_id,bad_client_num,poison_rate,seed,client_id,is_malicious,asr_std_filtered,asr_unfiltered,n_eligible,n_total
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,7,False,0.30057803468208094,0.432,173,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,8,False,0.17916666666666667,0.184,240,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,9,False,0.17842323651452283,0.192,241,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,10,False,0.004,0.004,250,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,11,False,0.1087866108786611,0.112,239,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,12,False,0.16129032258064516,0.16,248,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,13,False,0.00411522633744856,0.004,243,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,14,False,0.31756756756756754,0.344,148,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,15,False,0.008130081300813009,0.008,246,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,16,False,0.01694915254237288,0.024,236,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,18,False,0.08979591836734693,0.088,245,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,19,False,0.5436241610738255,0.688,149,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,20,False,0.06504065040650407,0.064,246,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,21,False,0.47297297297297297,0.624,148,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,22,False,0.285140562248996,0.284,249,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,23,False,0.0,0.0,250,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,24,False,0.35537190082644626,0.364,242,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,25,False,0.12133891213389121,0.124,239,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,26,False,0.23694779116465864,0.236,249,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,27,False,0.108,0.108,250,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,28,False,0.16942148760330578,0.184,242,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,29,False,0.088,0.088,250,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,30,False,0.40789473684210525,0.436,228,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,31,False,0.2621359223300971,0.292,206,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,32,False,0.336283185840708,0.376,226,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,33,False,0.19421487603305784,0.2,242,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,34,False,0.07009345794392523,0.064,214,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,35,False,0.14634146341463414,0.212,205,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,36,False,0.05668016194331984,0.064,247,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,37,False,0.13526570048309178,0.188,207,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,38,False,0.24019607843137256,0.296,204,250
attack_a0.5_s0_e1_bad1_rho0p5_s0,1,0.5,0,39,False,0.22510822510822512,0.264,231,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,0,False,0.03765690376569038,0.052,239,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,1,False,0.040160642570281124,0.04,249,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,2,False,0.05732484076433121,0.2,157,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,3,False,0.18,0.184,200,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,4,False,0.04564315352697095,0.044,241,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,5,False,0.013043478260869565,0.012,230,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,6,False,0.029787234042553193,0.028,235,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,7,False,0.1329479768786127,0.248,173,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,8,False,0.09166666666666666,0.096,240,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,9,False,0.0,0.0,241,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,10,False,0.004,0.004,250,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,11,False,0.02510460251046025,0.028,239,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,12,False,0.008064516129032258,0.008,248,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,13,False,0.012345679012345678,0.012,243,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,14,False,0.04054054054054054,0.048,148,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,15,False,0.016260162601626018,0.016,246,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,16,False,0.00423728813559322,0.004,236,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,18,False,0.0326530612244898,0.032,245,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,19,False,0.2751677852348993,0.4,149,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,20,False,0.0,0.0,246,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,21,False,0.1554054054054054,0.34,148,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,22,False,0.012048192771084338,0.012,249,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,23,False,0.0,0.0,250,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,24,False,0.12396694214876033,0.128,242,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,25,False,0.0041841004184100415,0.004,239,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,26,False,0.040160642570281124,0.04,249,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,27,False,0.004,0.004,250,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,28,False,0.008264462809917356,0.008,242,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,29,False,0.012,0.012,250,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,30,False,0.09649122807017543,0.104,228,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,31,False,0.05339805825242718,0.096,206,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,32,False,0.11504424778761062,0.144,226,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,33,False,0.05371900826446281,0.056,242,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,34,False,0.0,0.004,214,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,35,False,0.22439024390243903,0.268,205,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,36,False,0.0,0.0,247,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,37,False,0.04830917874396135,0.068,207,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,38,False,0.2696078431372549,0.34,204,250
attack_a0.5_s0_e1_bad1_rho1p0_s0,1,1.0,0,39,False,0.04329004329004329,0.068,231,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,0,False,0.4100418410041841,0.424,239,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,1,False,0.23694779116465864,0.236,249,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,2,False,0.6369426751592356,0.764,157,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,3,False,0.575,0.592,200,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,4,False,0.3153526970954357,0.32,241,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,5,False,0.0,0.0,230,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,6,True,0.9829787234042553,0.972,235,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,7,False,0.017341040462427744,0.068,173,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,8,False,0.22916666666666666,0.228,240,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,9,False,0.3029045643153527,0.308,241,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,10,False,0.096,0.096,250,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,11,False,0.200836820083682,0.212,239,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,12,False,0.3387096774193548,0.34,248,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,13,False,0.7818930041152263,0.784,243,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,14,False,0.5675675675675675,0.64,148,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,15,False,0.532520325203252,0.536,246,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,16,False,0.3855932203389831,0.392,236,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,18,False,0.5387755102040817,0.544,245,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,19,False,0.31543624161073824,0.508,149,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,20,False,0.1016260162601626,0.1,246,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,21,False,0.5067567567567568,0.608,148,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,22,False,0.5140562248995983,0.512,249,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,23,False,0.016,0.016,250,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,24,False,0.15702479338842976,0.172,242,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,25,False,0.07112970711297072,0.072,239,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,26,False,0.13654618473895583,0.136,249,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,27,False,0.236,0.236,250,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,28,False,0.49173553719008267,0.492,242,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,29,False,0.16,0.16,250,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,30,False,0.7412280701754386,0.756,228,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,31,False,0.1941747572815534,0.288,206,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,32,False,0.21238938053097345,0.256,226,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,33,False,0.1446280991735537,0.144,242,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,34,False,0.8878504672897196,0.896,214,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,35,False,0.4097560975609756,0.464,205,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,36,False,0.12955465587044535,0.132,247,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,37,False,0.06280193236714976,0.084,207,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,38,False,0.7745098039215687,0.776,204,250
attack_a0.5_s0_e1_bad2_rho0p1_s0,2,0.1,0,39,False,0.44155844155844154,0.468,231,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,0,False,0.34309623430962344,0.34,239,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,1,False,0.3253012048192771,0.324,249,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,2,False,0.4140127388535032,0.548,157,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,3,False,0.705,0.664,200,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,4,False,0.2987551867219917,0.288,241,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,5,False,0.06956521739130435,0.064,230,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,6,True,0.9872340425531915,0.968,235,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,7,False,0.4161849710982659,0.508,173,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,8,False,0.29583333333333334,0.296,240,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,9,False,0.04149377593360996,0.044,241,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,10,False,0.104,0.104,250,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,11,False,0.07112970711297072,0.068,239,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,12,False,0.07258064516129033,0.072,248,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,13,False,0.8477366255144033,0.844,243,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,14,False,0.8716216216216216,0.868,148,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,15,False,0.6382113821138211,0.64,246,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,16,False,0.5254237288135594,0.528,236,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,17,True,1.0,0.996,216,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,18,False,0.39183673469387753,0.388,245,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,19,False,0.5436241610738255,0.616,149,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,20,False,0.13008130081300814,0.128,246,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,21,False,0.14189189189189189,0.3,148,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,22,False,0.41365461847389556,0.412,249,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,23,False,0.004,0.004,250,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,24,False,0.34710743801652894,0.356,242,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,25,False,0.07112970711297072,0.072,239,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,26,False,0.2248995983935743,0.224,249,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,27,False,0.044,0.044,250,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,28,False,0.19008264462809918,0.2,242,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,29,False,0.152,0.152,250,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,30,False,0.75,0.76,228,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,31,False,0.23300970873786409,0.284,206,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,32,False,0.672566371681416,0.688,226,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,33,False,0.07851239669421488,0.076,242,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,34,False,0.5747663551401869,0.592,214,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,35,False,0.01951219512195122,0.028,205,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,36,False,0.08502024291497975,0.088,247,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,37,False,0.03864734299516908,0.04,207,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,38,False,0.6274509803921569,0.652,204,250
attack_a0.5_s0_e1_bad2_rho0p25_s0,2,0.25,0,39,False,0.5800865800865801,0.568,231,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,0,False,0.2384937238493724,0.248,239,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,1,False,0.004016064257028112,0.004,249,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,2,False,0.4585987261146497,0.532,157,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,3,False,0.17,0.18,200,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,4,False,0.058091286307053944,0.064,241,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,5,False,0.0,0.0,230,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,6,True,1.0,1.0,235,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,7,False,0.31213872832369943,0.432,173,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,8,False,0.10416666666666667,0.104,240,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,9,False,0.11618257261410789,0.116,241,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,10,False,0.0,0.0,250,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,11,False,0.02510460251046025,0.028,239,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,12,False,0.03225806451612903,0.032,248,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,13,False,0.45267489711934156,0.46,243,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,14,False,0.42567567567567566,0.44,148,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,15,False,0.2804878048780488,0.28,246,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,16,False,0.0635593220338983,0.06,236,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,18,False,0.11836734693877551,0.116,245,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,19,False,0.18120805369127516,0.284,149,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,20,False,0.02032520325203252,0.02,246,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,21,False,0.6756756756756757,0.732,148,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,22,False,0.09236947791164658,0.092,249,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,23,False,0.004,0.004,250,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,24,False,0.06611570247933884,0.072,242,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,25,False,0.0502092050209205,0.052,239,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,26,False,0.01606425702811245,0.016,249,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,27,False,0.076,0.076,250,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,28,False,0.08677685950413223,0.092,242,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,29,False,0.056,0.056,250,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,30,False,0.4473684210526316,0.456,228,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,31,False,0.1650485436893204,0.22,206,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,32,False,0.3672566371681416,0.392,226,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,33,False,0.06198347107438017,0.06,242,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,34,False,0.40186915887850466,0.412,214,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,35,False,0.0,0.004,205,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,36,False,0.15384615384615385,0.152,247,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,37,False,0.13526570048309178,0.148,207,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,38,False,0.11274509803921569,0.156,204,250
attack_a0.5_s0_e1_bad2_rho0p5_s0,2,0.5,0,39,False,0.24675324675324675,0.244,231,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,0,False,0.04184100418410042,0.04,239,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,1,False,0.0,0.0,249,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,2,False,0.2802547770700637,0.38,157,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,3,False,0.185,0.212,200,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,4,False,0.08298755186721991,0.08,241,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,5,False,0.0,0.0,230,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,6,True,1.0,1.0,235,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,7,False,0.11560693641618497,0.204,173,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,8,False,0.07916666666666666,0.08,240,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,9,False,0.016597510373443983,0.016,241,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,10,False,0.012,0.012,250,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,11,False,0.0041841004184100415,0.004,239,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,12,False,0.008064516129032258,0.008,248,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,13,False,0.07818930041152264,0.084,243,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,14,False,0.28378378378378377,0.324,148,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,15,False,0.016260162601626018,0.016,246,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,16,False,0.059322033898305086,0.056,236,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,17,True,1.0,1.0,216,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,18,False,0.044897959183673466,0.044,245,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,19,False,0.03355704697986577,0.156,149,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,20,False,0.0040650406504065045,0.004,246,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,21,False,0.5405405405405406,0.608,148,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,22,False,0.012048192771084338,0.012,249,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,23,False,0.0,0.0,250,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,24,False,0.05785123966942149,0.064,242,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,25,False,0.0,0.0,239,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,26,False,0.012048192771084338,0.012,249,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,27,False,0.008,0.008,250,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,28,False,0.045454545454545456,0.048,242,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,29,False,0.0,0.0,250,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,30,False,0.17105263157894737,0.192,228,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,31,False,0.0048543689320388345,0.012,206,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,32,False,0.16371681415929204,0.192,226,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,33,False,0.024793388429752067,0.024,242,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,34,False,0.3130841121495327,0.36,214,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,35,False,0.004878048780487805,0.016,205,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,36,False,0.044534412955465584,0.048,247,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,37,False,0.004830917874396135,0.02,207,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,38,False,0.4362745098039216,0.464,204,250
attack_a0.5_s0_e1_bad2_rho1p0_s0,2,1.0,0,39,False,0.11688311688311688,0.12,231,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,0,False,0.4393305439330544,0.428,239,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,1,True,0.9799196787148594,0.98,249,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,2,True,1.0,1.0,157,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,3,True,1.0,1.0,200,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,4,True,0.7634854771784232,0.768,241,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,5,True,0.9739130434782609,0.976,230,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,6,True,0.9872340425531915,0.984,235,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,7,True,0.976878612716763,0.98,173,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,8,False,0.925,0.924,240,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,9,True,0.975103734439834,0.976,241,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,10,False,0.164,0.164,250,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,11,False,0.2384937238493724,0.232,239,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,12,True,0.9919354838709677,0.992,248,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,13,True,0.7818930041152263,0.78,243,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,14,True,1.0,1.0,148,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,15,True,0.991869918699187,0.992,246,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,16,True,0.06779661016949153,0.064,236,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,17,True,0.7222222222222222,0.712,216,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,18,True,0.6,0.596,245,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,19,True,1.0,1.0,149,250
attack_a0.5_s0_e1_bad32_rho0p1_s0,32,0.1,0,20,True,1.0,1.0,246,250
